iteration,coverage,emitter_mutation_count:,emitter_variation_count:,ga_max_fitness,ga_population_size,global_hypervolume,hypervolumes,max_hypervolume,max_scores,max_sum_scores,min_scores,moqd_score,normalised_global_hypervolume,normalised_hypervolumes,normalised_max_hypervolume,normalised_moqd_score,num_solutions,removed_count,total_num_solutions,time
10,85.15625,321,157,[ 64.20395  -24.477388],6400,75182.89,"[63408.953      -inf 50418.77  67178.664      -inf 64428.195 48846.582
 49904.824 54050.254 46958.27  55623.82  44982.47  48492.42  64286.523
 53205.637 58456.953 57366.227      -inf 61443.125 59246.836 49887.355
 67595.914 44200.367 61528.562 61430.086 48788.965 58969.4   60298.625
 64688.47  62697.586 60018.195 60310.125 57498.73  60334.203 63613.582
      -inf 60458.035 63441.13  62158.812 45398.977 55955.617 48076.26
 63134.445 46624.094 67396.54  61129.223      -inf 60001.984      -inf
      -inf 61401.207 60151.844      -inf 50787.566 48933.676 57616.41
 71169.69  49365.4   64087.57       -inf 52447.67  58469.266 66346.266
 66224.94  57726.535 51693.566 60280.4   48180.953 49351.016 55801.67
 62376.83  49843.3   59592.133 66120.375 56770.535      -inf 63868.395
 61073.207 58512.24  62574.656 45363.855 56328.184 62515.727 57624.633
 61465.45  59799.797 47920.027      -inf      -inf      -inf      -inf
 60844.473 34943.266 50541.32  50587.855 48813.887 48854.484 43907.047
 64126.297 63345.07       -inf 46263.9        -inf 36938.152 59847.08
 57578.027 64680.04  40675.234 63526.58  61178.945 64552.3   53492.49
 55522.53  54752.02  55141.523 52733.28       -inf 60868.5   40443.33
 48074.43       -inf 67576.91  42599.15       -inf 50504.418 57768.492
 53644.703 60459.363]",71169.69,[ 64.20395  -24.477388],-16.220661,[ -27.025505 -161.7157  ],6140503.5,0.2506096,"[0.21136318       -inf 0.16806257 0.2239289        -inf 0.21476066
 0.16282193 0.16634941 0.18016753 0.15652755 0.18541273 0.14994156
 0.16164139 0.21428841 0.17735212 0.19485652 0.19122075       -inf
 0.20481041 0.19748944 0.16629119 0.22531971 0.14733456 0.20509522
 0.20476696 0.16262989 0.19656467 0.20099543 0.21562822 0.20899196
 0.20006064 0.20103374 0.19166245 0.20111403 0.21204527       -inf
 0.20152679 0.21147043 0.20719606 0.15132992 0.18651874 0.16025421
 0.21044816 0.15541364 0.22465514 0.2037641        -inf 0.2000066
       -inf       -inf 0.20467071 0.20050615       -inf 0.16929187
 0.16311227 0.1920547  0.2372323  0.16455132 0.21362522       -inf
 0.17482558 0.19489755 0.22115421 0.22074978 0.19242178 0.1723119
 0.20093466 0.16060318 0.1645034  0.18600559 0.20792276 0.16614434
 0.19864045 0.22040123 0.18923514       -inf 0.21289465 0.20357737
 0.19504079 0.2085822  0.15121286 0.1877606  0.20838575 0.1920821
 0.20488483 0.19933265 0.1597334        -inf       -inf       -inf
       -inf 0.2028149  0.11647755 0.16847105 0.1686262  0.16271296
 0.16284828 0.14635682 0.21375436 0.21115024       -inf 0.15421298
       -inf 0.12312716 0.19949025 0.19192676 0.21560013 0.1355841
 0.21175528 0.20392983 0.21517435 0.17830831 0.1850751  0.18250674
 0.18380508 0.17577761       -inf 0.202895   0.13481109 0.16024812
       -inf 0.22525635 0.14199716       -inf 0.16834806 0.19256164
 0.17881568 0.20153119]",0.2372323,6140503.5,"[ 5  0  3 10  0 11  1  4  3  1  5  1  5  6  2 13  2  0  2  4  2 11  1  5
  8  7  8  2 14  3  2  5  1  4  6  0  5  3  4  1  3  4  6  3  4  9  0  4
  0  0 10  5  0  7  5  4  4  3  3  0  5  3  8 12  1  6  4  1  7  2  5  2
  2  8  1  0 13  5  4  3  2  3  3  3  4  3  6  0  0  0  0  5  1  3  6  6
  3  1  9  4  0  2  0  1  3  6  3  2  5  6  8  4  1  1  5  2  0  2  1  5
  0 13  1  0  2  1  2  5]",0,479,64.04539012908936
20,92.1875,494,171,[ 64.20395  -23.975727],6400,75635.78,"[64615.53  36883.117 50487.676 70447.81  55324.883 65641.95  54740.355
 51427.754 55203.094 59707.09  67314.67  45548.62  49608.953 64374.668
 53205.637 65212.47  67155.33       -inf 65852.99  59246.836 54400.26
 68408.64  59841.03  69326.75  67356.08  48917.14  60144.508 60298.625
 65012.035 63930.297 62559.574 63926.652 57498.73  60336.46  63719.85
 56281.32  60523.94  63441.13  62572.242 45398.977 62728.25  48299.316
 65050.36  51367.08  70254.34  61129.223      -inf 63314.508      -inf
 31883.566 61519.188 60606.6        -inf 51539.312 49110.727 63639.4
 71713.69  49366.56  65724.77       -inf 68855.27  59117.543 67946.75
 66544.055 57726.535 57998.78  69264.51  48180.953 70914.516 57620.965
 62632.977 67869.06  60014.953 67603.836 56770.535      -inf 64061.86
 66073.91  60991.188 62663.94  50975.29  58221.473 62921.49  60131.355
 61563.    71891.35  48017.43  38403.87       -inf 47704.42  54802.91
 62057.83  61027.83  58924.496 50588.645 48814.305 50265.945 43907.047
 64371.137 63692.793      -inf 52811.445 34585.08  59123.883 59847.08
 64607.977 65307.35  54949.61  63627.42  62254.367 64617.242 68571.
 55522.53  54752.02  55446.555 53850.617      -inf 68461.27  55461.89
 50286.145      -inf 72218.766 50995.17  56297.082 60915.367 65447.656
 53644.703 60934.312]",72218.766,[ 64.20395  -23.975727],-16.220661,[ -32.653423 -161.7157  ],6958812.0,0.25211924,"[0.21538511 0.12294372 0.16829225 0.23482603 0.18441628 0.2188065
 0.18246785 0.17142585 0.18401031 0.19902365 0.22438225 0.15182874
 0.16536315 0.21458225 0.17735212 0.21737489 0.22385108       -inf
 0.21950997 0.19748944 0.18133421 0.22802883 0.1994701  0.23108916
 0.22452024 0.16305715 0.20048168 0.20099543 0.21670677 0.21310098
 0.20853193 0.21308884 0.19166245 0.20112154 0.2123995  0.18760438
 0.20174648 0.21147043 0.20857416 0.15132992 0.20909418 0.16099772
 0.21683455 0.17122358 0.23418115 0.2037641        -inf 0.21104836
       -inf 0.10627855 0.20506397 0.20202202       -inf 0.1717977
 0.16370243 0.21213132 0.23904565 0.16455519 0.21908256       -inf
 0.22951758 0.19705847 0.22648917 0.22181349 0.19242178 0.19332927
 0.23088168 0.16060318 0.23638171 0.19206989 0.2087766  0.22623023
 0.20004985 0.2253461  0.18923514       -inf 0.21353954 0.22024637
 0.20330396 0.2088798  0.16991764 0.19407156 0.20973828 0.20043784
 0.20521    0.23963782 0.16005808 0.1280129        -inf 0.15901473
 0.18267636 0.20685942 0.2034261  0.19641498 0.16862883 0.16271435
 0.16755316 0.14635682 0.21457048 0.2123093        -inf 0.17603815
 0.11528359 0.19707963 0.19949025 0.21535991 0.21769118 0.18316537
 0.21209142 0.20751455 0.2153908  0.22857001 0.1850751  0.18250674
 0.18482183 0.17950204       -inf 0.22820425 0.18487297 0.16762048
       -inf 0.24072923 0.1699839  0.18765694 0.20305124 0.21815884
 0.17881568 0.20311436]",0.24072923,6958812.0,"[ 6  1  2 11  2 15  2  6  5  2 10  2  6  8  2 19  4  0  6  4  4 13  4  6
  8 11  8  2 17  4  4  3  1  5  8  2  6  3  6  1  6  6  6  3  6  9  0  6
  0  1 13  6  0  8  5  9  5  5  4  0  5  6  7 18  1 10  9  1  8  4 10  5
  3  7  1  0 17  9  6  5  1  4  5  5  5 11  6  1  0  1  1  6  2  6  8  9
  7  1 13  7  0  3  1  2  3  8  4  3  6  6 10  6  1  1  6  2  0  5  2  6
  0 15  2  1  3  3  2  7]",0,666,57.55101180076599
30,89.84375,569,177,[ 64.20395  -23.975727],6400,75842.12,"[64390.508      -inf 58880.92  70608.75  59199.01  72687.33  54819.945
 51427.754 59675.938 59707.09  67431.336 49427.67  49611.664 64386.5
 53205.637 65251.15  67397.16       -inf 65962.16  62352.508 54400.26
 68414.93  58886.246 69639.    67466.51  48920.22  60245.91  59914.91
 65072.37  64148.7   66964.32  64054.074 57498.73  72204.94  63914.625
 56649.906 60582.24  63441.13  62741.445 45398.977 62763.99  48299.316
 69299.31  49881.133 70963.14  60851.637      -inf 63498.836      -inf
      -inf 61535.758 60866.46       -inf 56163.906 49152.49  64315.305
 71998.24  49516.168 66435.16       -inf 68953.63  61137.67  67979.05
 66563.69  61768.24  58022.57  69357.53  57312.668 71114.516 61948.875
 62642.273 67869.06  60260.918 67771.19  58570.92       -inf 64222.824
 66191.25  61028.875 70572.54  50975.29  58003.746 63099.035 62130.617
 62040.37  71992.48  48729.285      -inf 53426.99  47704.42  54802.91
 62057.83  61477.438 61949.74  50589.61  48815.348 50392.58  50353.47
 64436.984 63706.         -inf 52811.445      -inf 59123.883 59904.64
 68092.61  65641.2   56140.617 63627.42  64231.883 64713.457 68653.8
 55522.53  58598.4   55653.746 53850.617      -inf 68754.41  53855.65
 50362.16       -inf 72468.95  50995.17  56297.082 62937.93  65447.656
 57029.383 60934.312]",72687.33,[ 64.20395  -23.975727],-16.220661,[ -25.46605 -161.7157 ],6988144.5,0.25280705,"[0.21463503       -inf 0.19626972 0.23536253 0.19733004 0.2422911
 0.18273315 0.17142585 0.1989198  0.19902365 0.22477111 0.16475892
 0.1653722  0.21462168 0.17735212 0.21750382 0.22465718       -inf
 0.21987385 0.20784172 0.18133421 0.22804978 0.19628748 0.23212999
 0.22488837 0.1630674  0.2008197  0.19971636 0.21690786 0.213829
 0.2232144  0.21351358 0.19166245 0.24068315 0.21304873 0.18883301
 0.2019408  0.21147043 0.20913818 0.15132992 0.20921332 0.16099772
 0.23099771 0.16627042 0.2365438  0.2028388        -inf 0.2116628
       -inf       -inf 0.20511921 0.20288822       -inf 0.18721302
 0.16384162 0.21438433 0.23999417 0.16505389 0.22145051       -inf
 0.22984542 0.20379224 0.22659682 0.22187895 0.20589411 0.1934086
 0.23119177 0.19104223 0.23704842 0.20649625 0.20880759 0.22623023
 0.20086974 0.22590393 0.19523641       -inf 0.21407607 0.2206375
 0.20342958 0.2352418  0.16991764 0.19334581 0.2103301  0.20710205
 0.20680124 0.23997493 0.16243094       -inf 0.17808998 0.15901473
 0.18267636 0.20685942 0.20492479 0.20649911 0.16863205 0.16271782
 0.16797526 0.1678449  0.21478996 0.21235333       -inf 0.17603815
       -inf 0.19707963 0.19968215 0.22697538 0.21880403 0.1871354
 0.21209142 0.21410629 0.2157115  0.22884598 0.1850751  0.19532801
 0.18551247 0.17950204       -inf 0.22918135 0.17951883 0.16787387
       -inf 0.2415632  0.1699839  0.18765694 0.20979309 0.21815884
 0.19009796 0.20311436]",0.2422911,6988144.5,"[ 3  0  5 15  4 15  3  6  4  2 10  3  6  9  2 19  5  0  7  6  4 13  3  6
  6 14 11  3 21  5  5  5  1  7  6  3  6  3  7  1  6  6  8  3  8  3  0  7
  0  0 13  9  0 11  7  7  5  4  8  0  6  3  8 24  3 13 11  2  6  3 10  5
  4 12  3  0 21  9  5  6  1  4  7  4  8 10  9  0  1  1  1  6  3  9 10  8
 10  2 11  9  0  3  0  2  5  8  6  2  6  6 11  7  1  2  7  2  0  6  1  8
  0 17  2  1  3  3  3  7]",0,746,45.74938106536865
40,92.1875,636,171,[ 64.20395  -23.975727],6400,75995.94,"[66727.14       -inf 59207.652 70519.01  60068.55  72747.09  52010.137
 65309.39  59856.523 59707.09  67206.9   49427.67  49617.86  70405.484
 53207.355 65313.13  72541.8        -inf 66007.28  68268.48  54407.25
 73240.8   59159.5   69848.03  67725.86  49300.945 66959.86  60806.023
 65113.89  63367.11  64632.652 64497.203 57498.73  72315.04  63860.79
 63935.246 60609.137 63543.074 62414.523 45398.977 62763.99  49279.625
 69247.49  49700.68  71130.47  64183.38       -inf 63498.836      -inf
      -inf 61799.28  63573.223 49813.32  57183.285 51219.957 64171.26
 71914.18  49518.13  65923.         -inf 69339.2   61141.035 69807.71
 66689.76  61858.582 67098.28  69317.234 57312.668 72350.17  62502.402
 62606.6   67515.77  60364.543 68223.35  59107.855      -inf 64255.945
 66204.07  62382.547 70608.46  50975.29  58004.9   63235.785 59675.727
 67126.99  72816.305 48729.48       -inf 53426.99  47704.42  54802.91
 62270.195 61723.508 61612.67  50802.36  48943.84  50392.742 50162.984
 70787.86  63706.         -inf 60771.43  54146.785 59135.42  59680.93
 68185.93  65513.887 59142.266 63627.42  62751.598 64839.22  69042.625
 55522.53  58598.4   55859.094 51995.69       -inf 68549.15  56753.285
 50362.55  48237.215 72603.89  50411.395 56297.082 59264.61  65711.805
 57029.383 60860.266]",73240.8,[ 64.20395  -23.975727],-14.755537,[  -6.8185663 -185.7137   ],7232184.0,0.25331977,"[0.22242379       -inf 0.19735885 0.2350634  0.2002285  0.24249029
 0.17336711 0.21769798 0.19952174 0.19902365 0.22402297 0.16475892
 0.16539285 0.23468497 0.17735785 0.21771042 0.24180597       -inf
 0.22002426 0.22756161 0.18135749 0.244136   0.19719833 0.23282675
 0.22575289 0.16433647 0.22319952 0.20268673 0.2170463  0.21122369
 0.21544217 0.21499068 0.19166245 0.24105014 0.21286932 0.21311748
 0.20203045 0.21181025 0.20804843 0.15132992 0.20921332 0.16426541
 0.23082496 0.16566893 0.23710155 0.2139446        -inf 0.2116628
       -inf       -inf 0.2059976  0.21191075 0.16604441 0.19061096
 0.1707332  0.21390417 0.2397139  0.16506042 0.21974334       -inf
 0.23113066 0.20380345 0.23269236 0.22229919 0.20619527 0.22366095
 0.23105742 0.19104223 0.24116722 0.20834135 0.20868866 0.2250526
 0.20121516 0.22741117 0.1970262        -inf 0.21418649 0.22068024
 0.20794182 0.23536155 0.16991764 0.19334967 0.21078594 0.19891907
 0.22375664 0.24272102 0.16243158       -inf 0.17808998 0.15901473
 0.18267636 0.20756733 0.20574503 0.20537557 0.1693412  0.16314614
 0.16797578 0.16720995 0.23595953 0.21235333       -inf 0.20257142
 0.18048929 0.19711809 0.19893643 0.22728646 0.21837963 0.19714089
 0.21209142 0.209172   0.21613072 0.23014207 0.1850751  0.19532801
 0.18619697 0.17331897       -inf 0.22849716 0.18917762 0.16787517
 0.16079071 0.24201295 0.16803798 0.18765694 0.1975487  0.21903932
 0.19009796 0.20286754]",0.244136,7232184.0,"[ 5  0  9 17  4 14  1  8  4  2  9  3  7  9  3 21  6  0  9  6  6 16  4  7
  7 12 14  5 24  3  5  6  1  6  6  6  8  4  9  1  6  7  8  2 10  5  0  7
  0  0 14 11  1 10  6  6  8  6  7  0  8  4 11 22  3 12 12  2  7  4  9  7
  6 11  6  0 23  9  7  7  1  5  6  3  9 12 10  0  1  1  1  5  3  8 11 11
 11  1 10  9  0  3  1  3  3 10  5  5  6  4 15  5  1  2  8  1  0  4  2  8
  1 15  1  1  1  5  3  6]",0,808,54.50017809867859
50,92.96875,691,177,[ 79.683014 -23.846989],6400,81074.8,"[66821.73  49077.133 58934.445 70604.92  60180.715 74168.58  52010.137
 65314.64  61459.234 59761.1   67464.95       -inf 49529.668 70879.49
 53207.355 67717.445 72101.22       -inf 66206.7   68347.95  54281.086
 73288.64  60186.07  69969.39  67734.945 49679.66  66992.28  61236.55
 68975.164 63765.83  67613.15  64512.58  60121.492 73378.77  63902.523
 62633.6   65085.973 63550.727 62510.875      -inf 62795.004 49318.555
 72992.13  51586.95  71963.09  64183.652 56190.562 69792.125      -inf
      -inf 61814.316 63623.062 55977.953 58434.82  51223.387 64299.555
 72113.17  49518.13  65736.016      -inf 73156.7   63605.74  71479.89
 66840.23  63596.64  67121.97  69455.89  54349.836 72437.65  62683.78
 62792.957 67515.77  59655.484 68436.48  59919.273      -inf 65509.65
 66204.07  61772.68  70637.17  50975.29  61331.39  62902.93  60713.645
 66493.695 73536.375 48742.605 55048.492 65055.617 47704.42  54802.91
 63651.96  61238.375 61683.242 50802.445 48945.4   50173.887 50162.984
 70772.266 63725.895      -inf 62084.42  54677.92  59135.42  59680.93
 69208.03  65615.266 58233.895 63665.31  63864.133 64822.16  68816.79
 55522.53  58598.4   55586.97  51995.69       -inf 77875.25  56881.875
 50362.703 54208.73  72952.31  50411.395 56297.082 61921.297 66090.59
 58589.516 64305.39 ]",77875.25,[ 79.683014 -23.846989],-14.755537,[  -2.3821602 -185.7137   ],7391809.0,0.27024934,"[0.2227391  0.16359045 0.19644816 0.23534976 0.20060238 0.2472286
 0.17336711 0.21771547 0.20486411 0.1992037  0.22488317       -inf
 0.16509889 0.23626497 0.17735785 0.22572482 0.24033737       -inf
 0.22068903 0.22782652 0.18093696 0.24429548 0.20062026 0.2332313
 0.22578317 0.16559885 0.22330761 0.20412183 0.22991721 0.21255276
 0.22537716 0.21504192 0.20040497 0.24459592 0.21300842 0.2087787
 0.21695325 0.21183576 0.2083696        -inf 0.2093167  0.16439517
 0.2433071  0.1719565  0.23987697 0.21394551 0.18730187 0.23264046
       -inf       -inf 0.20604771 0.21207689 0.18659319 0.19478275
 0.17074463 0.21433184 0.24037722 0.16506042 0.21912004       -inf
 0.24385566 0.21201915 0.23826629 0.22280076 0.2119888  0.22373989
 0.23151962 0.18116611 0.24145883 0.20894593 0.20930985 0.2250526
 0.19885162 0.22812161 0.19973092       -inf 0.2183655  0.22068024
 0.20590894 0.23545723 0.16991764 0.20443799 0.20967641 0.20237881
 0.22164565 0.24512124 0.16247536 0.18349499 0.21685207 0.15901473
 0.18267636 0.21217321 0.20412792 0.20561081 0.16934152 0.16315132
 0.1672463  0.16720995 0.23590755 0.21241964       -inf 0.20694807
 0.18225974 0.19711809 0.19893643 0.23069347 0.21871756 0.19411297
 0.21221769 0.21288046 0.21607387 0.2293893  0.1850751  0.19532801
 0.18528993 0.17331897       -inf 0.2595842  0.18960625 0.16787569
 0.18069577 0.24317437 0.16803798 0.18765694 0.20640433 0.22030199
 0.1952984  0.21435131]",0.2595842,7391809.0,"[ 8  1 10 21  4 18  1  8  4  3  9  0  7 11  3 23  6  0 12  7  4 17  4  9
  8 13 13  6 21  5  6  8  2  8  7  5  8  5 11  0  6  8 10  1 11  6  1 10
  0  0 14 11  2 11  9  6  8  6  7  0 10  6 13 26  5  8 13  1  7  4  7  7
  5 10  6  0 16  9  8  7  1  6  6  4  7 14 13  1  2  1  1  4  2  9 12  8
  8  1 16  9  0  3  2  3  3 10  6  4  6  5 14  8  1  2  5  1  0  7  3  9
  1 16  1  1  2  7  4  9]",0,869,40.17946434020996
60,90.625,765,178,[ 79.683014 -23.785782],6400,81462.82,"[66877.664 49077.133 57166.484 74325.01  58765.574 74193.47       -inf
 65523.48  61767.9   59859.465 67618.984      -inf 49677.266 72152.97
 47815.996 67796.92  72388.07       -inf 67085.54  68347.95  56051.297
 73302.26  58613.156 69969.39  67982.28  49680.453 67002.48  61354.605
 74961.46  63765.83  67616.33  64520.027 61363.324 73385.01  63931.254
 62631.895 65107.473 63550.727 66606.51  52299.035 62802.773 49318.77
 72927.11  57303.27  72015.33  64201.457 56190.562 69705.17       -inf
      -inf 61819.47  63838.734 55199.926 61828.367 51251.94  72178.414
 72113.17  49719.43  66127.75       -inf 73307.13  66399.016 71520.22
 68955.01  64283.055 67448.96  69477.96  54349.836 72796.484 62683.78
 62792.957 67514.98  59926.914 69952.875 59260.086      -inf 65581.68
 66720.36  64785.164 70689.984      -inf 61335.33  63445.58  60713.645
 67940.53  73612.984 48748.758 55048.492 65055.617 47704.42  54802.91
 63764.86  63050.4   61449.473 50803.19  51191.332 50178.06  58990.242
 76317.32  63807.617      -inf 62084.42  54146.785 59466.8   61825.08
 69405.15  65735.84  64221.47  63674.984 63877.67  64831.06  68925.07
 55522.53  63069.79  51846.582      -inf      -inf 77887.45  56881.875
 50367.24  54208.73  72987.62       -inf 56297.082 63642.44  69733.336
 52198.03  68269.92 ]",77887.45,[ 79.683014 -23.785782],-8.668663,[  -1.3323689 -185.7137   ],7310190.0,0.27154276,"[0.22292556 0.16359045 0.19055496 0.24775001 0.19588524 0.24731156
       -inf 0.21841161 0.205893   0.19953156 0.22539662       -inf
 0.1655909  0.24050991 0.15938665 0.22598976 0.24129356       -inf
 0.22361848 0.22782652 0.18683766 0.24434085 0.19537719 0.2332313
 0.2266076  0.1656015  0.22334161 0.20451535 0.24987154 0.21255276
 0.22538777 0.21506676 0.20454441 0.24461672 0.21310416 0.20877297
 0.21702492 0.21183576 0.22202167 0.17433012 0.2093426  0.1643959
 0.24309036 0.19101089 0.24005108 0.21400486 0.18730187 0.23235059
       -inf       -inf 0.2060649  0.2127958  0.18399976 0.20609456
 0.1708398  0.2405947  0.24037722 0.16573144 0.22042584       -inf
 0.2443571  0.22133008 0.23840073 0.22985002 0.21427685 0.22482988
 0.23159319 0.18116611 0.24265495 0.20894593 0.20930985 0.22504991
 0.19975638 0.23317622 0.19753361       -inf 0.21860561 0.22240119
 0.21595056 0.2356333        -inf 0.20445108 0.21148525 0.20237881
 0.22646841 0.24537662 0.16249585 0.18349499 0.21685207 0.15901473
 0.18267636 0.21254952 0.210168   0.20483157 0.16934398 0.17063774
 0.1672602  0.19663414 0.25439104 0.21269205       -inf 0.20694807
 0.18048929 0.19822268 0.2060836  0.2313505  0.21911947 0.21407159
 0.21224993 0.21292558 0.21610354 0.22975023 0.1850751  0.21023265
 0.17282195       -inf       -inf 0.25962487 0.18960625 0.1678908
 0.18069577 0.24329205       -inf 0.18765694 0.21214145 0.23244445
 0.17399345 0.22756639]",0.25962487,7310190.0,"[10  1  9 20  4 20  0  9  4  3  8  0  8 14  1 23  9  0 14  7  6 18  4  9
 10 12 16  7 29  5  7 11  3  9  6  6  8  5 10  1  6  8  7  1 14  7  1  9
  0  0 15  9  1 12  5  9  8  5  7  0 12  6 16 28  4  7 15  1  8  4  7  6
  6 12  7  0 18 10  9 13  0  7  8  4  7 17 17  1  2  1  1  5  3  8 14 11
  6  3 18 10  0  3  1  3  5 10  7  5  8  7 15  8  1  3  4  0  0  8  3  9
  1 17  0  1  4 10  1  8]",0,944,43.97461986541748
70,88.28125,800,179,[133.3663   -22.159954],6400,99494.445,"[67711.96  49077.133 72141.9   74392.914 58765.574 74260.81       -inf
 65482.816 64759.895 59859.465 67712.914      -inf 49677.652 72162.984
      -inf 67811.66  72388.07       -inf 67116.55  68355.016 56759.63
 73329.53  57623.055 70106.25  67996.195 50830.11  67010.24  61354.605
 75053.85  63842.266 66706.93  65060.594 64311.098 73421.41  63465.617
 62631.895 65856.32  63362.734 69851.5        -inf 63226.14  49318.77
 72937.52  59646.66  72068.86  64201.457 56190.562 70162.35       -inf
      -inf 61833.285 63768.312 55199.926 61866.535 51254.266 72220.68
 72234.29  50132.67  66213.19       -inf 73328.82  66399.016 71620.69
 71322.984 64358.664 67454.336 69477.96  54349.836 72809.91  62653.176
 64077.04  67593.64  64021.473 70307.67  59936.71       -inf 65652.125
 66730.29  66859.766 70894.93       -inf 63419.688 63788.496 60713.645
 68249.375 73694.8   48911.785 55048.492 55472.26       -inf 54802.91
 63788.24  63050.4   93811.83  52463.027 51766.875 50235.125 56242.453
 76525.68  63794.31       -inf 62188.72  54146.785 58844.74  61722.664
 69407.56  66454.81  63124.277 63728.91  64412.875 64819.336 69002.37
 55522.53  62913.793 51846.63       -inf      -inf 77878.875 56954.75
 50322.195 54208.73  73015.88       -inf 56297.082 63842.254 69743.65
 52198.03  68199.09 ]",93811.83,[133.3663   -22.159954],-8.668663,[  -1.3323689 -185.7137   ],7229151.5,0.33164817,"[0.22570656 0.16359045 0.24047299 0.24797639 0.19588524 0.24753605
       -inf 0.21827605 0.21586633 0.19953156 0.22570972       -inf
 0.1655922  0.2405433        -inf 0.2260389  0.24129356       -inf
 0.22372183 0.22785003 0.18919876 0.24443176 0.19207683 0.23368749
 0.226654   0.16943373 0.2233675  0.20451535 0.25017953 0.21280755
 0.22235644 0.21686864 0.21437031 0.24473804 0.21155205 0.20877297
 0.21952109 0.21120912 0.23283833       -inf 0.2107538  0.1643959
 0.24312508 0.1988222  0.24022952 0.21400486 0.18730187 0.23387453
       -inf       -inf 0.20611094 0.21256104 0.18399976 0.20622179
 0.17084755 0.2407356  0.24078098 0.16710891 0.22071064       -inf
 0.24442941 0.22133008 0.23873563 0.23774327 0.21452887 0.22484778
 0.23159319 0.18116611 0.24269968 0.20884392 0.21359013 0.22531213
 0.2134049  0.2343589  0.19978902       -inf 0.21884042 0.22243428
 0.22286588 0.23631644       -inf 0.21139894 0.21262832 0.20237881
 0.2274979  0.24564932 0.16303927 0.18349499 0.18490754       -inf
 0.18267636 0.21262746 0.210168   0.3127061  0.17487675 0.17255625
 0.16745041 0.18747483 0.2550856  0.21264768       -inf 0.20729573
 0.18048929 0.19614914 0.20574221 0.23135854 0.22151603 0.21041428
 0.21242967 0.2147096  0.21606445 0.23000789 0.1850751  0.20971265
 0.17282212       -inf       -inf 0.2595963  0.18984917 0.16774064
 0.18069577 0.24338627       -inf 0.18765694 0.21280749 0.2324788
 0.17399345 0.22733033]",0.3127061,7229151.5,"[11  1  9 19  4 21  0 10  5  3 10  0  8 14  0 26  9  0 11  5  8 20  2  8
 13 16 18  7 27  6  6 11  4  9  6  6 10  5  9  0  6  8  8  2 15  7  1 11
  0  0 17  9  1 13  4 10  7  6  7  0 13  6 16 28  4  9 15  1  9  3  8  6
  5 14  8  0 20 13  7 14  0  6  9  4  7 18 21  1  1  0  1  6  3  7 14 15
  4  1 20  8  0  3  1  2  4 10  8  4  9  9 13  8  1  2  5  0  0 10  3  7
  1 20  0  1  5 11  1  7]",0,979,45.81883931159973
