iteration,coverage,emitter_1_count:,emitter_2_count:,emitter_3_count:,global_hypervolume,hypervolumes,max_hypervolume,max_scores,max_sum_scores,min_scores,moqd_score,normalised_global_hypervolume,normalised_hypervolumes,normalised_max_hypervolume,normalised_moqd_score,num_solutions,removed_count,total_num_solutions,time
10,91.40625,0,9,45,1764938.8,"[ 983861.25  899730.1   664569.5  1054694.6   845191.6   652142.1
  644491.4   630958.8   752989.44  776391.3   615679.5  1204773.
 1182772.6  1003145.4   866000.   1107429.6   749478.5   164349.16
  709710.7   811323.6   471496.8   599829.1  1005705.44 1077782.1
  689276.25  649241.44 1135665.    976377.1   653719.   1306923.6
 1260971.2   563517.1   982190.1  1149887.8   743273.3  1537631.9
       -inf  789783.9  1063332.4        -inf  734340.44       -inf
  750068.4   857330.6   791735.44  874949.25  807731.44 1198744.2
 1134494.5   690424.56  857325.94       -inf  409863.4        -inf
  992957.7   669033.4   647204.25  790438.56  402891.3   911775.75
  528807.5  1042906.06 1056096.5   877678.5   909843.2   972411.6
  725209.56  882068.75  840975.75  554927.3   714729.   1131453.2
  661579.8   510690.75  769113.75 1220305.   1217853.2   840188.6
       -inf  967769.2   986619.7        -inf  699710.9   936959.6
 1202569.2  1166707.6  1105555.   1303242.2   277501.6   729805.
  939818.44  833371.75 1418545.9        -inf  786592.8  1344232.8
  991966.25  719756.44  429329.9   877524.75  690573.1   652144.6
  783947.8   487783.    638448.3   614276.4   880872.9   772543.6
       -inf  895977.7   311269.75       -inf  884931.8   745034.6
  649884.2  1131427.9        -inf 1233868.1  1070396.5   935543.06
  925330.56  844801.5   973285.6   999679.25  374323.12  792116.06
  882694.94  711024.25]",1537631.9,[2597.6128 -331.2616],2023.7096,[-1256.6804  -599.4288],99554190.0,0.24513039,"[0.1366474  0.12496252 0.09230132 0.14648534 0.11738773 0.0905753
 0.08951269 0.08763317 0.10458188 0.10783213 0.08551104 0.16732958
 0.16427398 0.13932574 0.12027778 0.15380967 0.10409423 0.02282627
 0.09857093 0.11268383 0.06548567 0.08330961 0.13968131 0.14969197
 0.09573281 0.09017242 0.15773122 0.13560793 0.09079431 0.18151715
 0.1751349  0.07826626 0.1364153  0.15970662 0.1032324  0.21355999
       -inf 0.1096922  0.14768507       -inf 0.10199173       -inf
 0.10417616 0.11907369 0.10996325 0.12152074 0.11218493 0.16649222
 0.15756868 0.0958923  0.11907303       -inf 0.05692548       -inf
 0.1379108  0.0929213  0.08988947 0.10978313 0.05595713 0.12663552
 0.07344549 0.14484808 0.14668006 0.12189978 0.1263671  0.13505717
 0.10072353 0.12250955 0.11680219 0.07707324 0.09926792 0.15714628
 0.09188608 0.07092927 0.10682137 0.16948682 0.16914627 0.11669285
       -inf 0.13441238 0.13703051       -inf 0.09718207 0.13013327
 0.16702351 0.16204274 0.1535493  0.18100587 0.03854189 0.1013618
 0.13053034 0.11574608 0.19702026       -inf 0.109249   0.18669897
 0.13777308 0.09996618 0.05962915 0.12187845 0.09591293 0.09057564
 0.10888164 0.06774764 0.08867337 0.08531616 0.12234344 0.10729773
       -inf 0.12444133 0.04323191       -inf 0.1229072  0.10347703
 0.09026169 0.15714276       -inf 0.17137055 0.14866616 0.12993655
 0.12851813 0.11733354 0.13517857 0.13884434 0.05198932 0.11001612
 0.12259652 0.09875336]",0.21355999,99554190.0,"[ 3  4  4  7  4  2  4  3  3  3  3  3 20  4  2  3  2  1  1  3  2  4  4  7
  2  1  8  3  3  5  3  1  3  4  2  5  0  1  5  0  1  0  3  2  1  5  1  4
  5  6  3  0  2  0  4  4  3  3  4  2  1  6  3  4  6  9  4  2  2  2  3  3
  2  6  4  5  6  5  0  3  4  0  1  2  3  9  2  4  4  2  2  1  5  0  2  7
  5  1  5  3  1  1  1  1  6  2  4  2  0  5  2  0  4  3  1 10  0  5  5  5
  7  2  3  3  3  1  1  4]",-64,415,63.91344094276428
20,98.4375,0,13,45,2323335.2,"[1159766.1  1494914.5   688498.44 1071752.1  1376873.4   950704.25
  779004.3  1178646.4  1287322.2  1304606.8   939992.44 1637386.6
 1327996.4  1381701.5   866000.   1167620.1  1012664.25  323404.97
  791970.8   889851.75  654267.44  645445.4  1210030.9  1139190.9
 1240544.   1060545.5  1242483.5  1326771.1  1241451.4  1594001.5
 1326396.8   814105.3  1285604.2  1174375.2   799334.56 1557442.2
  712254.    824189.75 1313165.6   484995.75  956073.94  889227.
 1082818.5   857330.6   965406.2  1123125.9   936083.44 1492142.
 1183268.    853552.56 1012247.06 1011721.9   425078.34       -inf
 1447004.8  1027889.2   746433.94  877395.    443584.38 1185897.6
  632363.5  1290218.1  1194826.2  1008270.94 1071330.   1029947.
  774488.2  1081844.9  1025758.3   554927.3   864525.   1543132.2
  870970.5   645565.06  979946.75 1544007.6  1417042.1   972358.5
  986194.06 1326539.   1079739.9   961834.6  1032836.3  1075719.1
 1227151.2  1411467.8  1261014.9  1355343.4   452635.75 1090996.8
 1134818.5   976357.44 1502024.6  1007028.75  922640.9  1608101.6
 1192428.4   719756.44  458306.78 1209303.1   941839.44  960144.7
  965047.7   967055.56  866342.4   731313.44  933980.3  1065454.4
  903375.5  1122184.8   311269.75  415893.9  1188053.9   805257.1
  932052.25 1297736.9        -inf 1356509.1  1239666.4  1434382.
 1179126.1  1188712.8  1337472.9  1131370.5   777381.94  976309.1
  928344.1   740091.1 ]",1637386.6,[3427.8389 -224.9072],2867.1313,[-1172.4832  -599.5659],130983680.0,0.32268545,"[0.16107863 0.207627   0.09562479 0.14885445 0.19123241 0.13204226
 0.10819504 0.16370088 0.17879474 0.18119538 0.1305545  0.22741482
 0.18444395 0.191903   0.12027778 0.16216946 0.14064781 0.04491735
 0.10999595 0.12359051 0.09087048 0.08964519 0.16805983 0.15822095
 0.17229779 0.147298   0.17256716 0.18427375 0.17242378 0.22138909
 0.18422176 0.11307019 0.17855614 0.16310766 0.11101869 0.21631142
 0.09892417 0.1144708  0.18238412 0.06736052 0.13278805 0.12350375
 0.15039146 0.11907369 0.1340842  0.15598972 0.13001159 0.20724194
 0.16434278 0.11854896 0.14058986 0.14051694 0.05903867       -inf
 0.20097288 0.1427624  0.10367138 0.12186041 0.06160894 0.16470802
 0.08782826 0.17919695 0.1659481  0.14003764 0.14879584 0.1430482
 0.10756781 0.15025625 0.14246643 0.07707324 0.12007291 0.21432394
 0.12096813 0.08966181 0.13610372 0.2144455  0.19681141 0.13504979
 0.13697138 0.1842415  0.14996387 0.13358814 0.14344949 0.14940543
 0.17043768 0.1960372  0.17514096 0.18824214 0.06286608 0.15152733
 0.15761368 0.13560519 0.20861451 0.1398651  0.12814456 0.22334746
 0.16561505 0.09996618 0.06365371 0.16795877 0.13081104 0.13335343
 0.1340344  0.13431329 0.12032533 0.1015713  0.1297195  0.14797977
 0.12546882 0.15585898 0.04323191 0.05776304 0.16500747 0.11184127
 0.1294517  0.18024124       -inf 0.18840405 0.17217587 0.19921972
 0.1637675  0.165099   0.18576013 0.15713479 0.10796971 0.13559848
 0.12893668 0.10279042]",0.22741482,130983680.0,"[ 4  4  3  5  2  4  3  4  4  7  4  5 16  4  2  3  2  1  3  3  2  2  3  6
  3  2 17  5  4  8  2  3  5  9  3  7  3  3  3  1  1  1  4  2  3  6  2  6
  8  4  1  1  2  0  3  2  4  4  5  5  2  3  3  2  2  8  4  5  4  2  5  2
  3  2  5  4  6  5  2  5  4  5  3  3  6 12  4  6  1  5  3  4  5  3  5  9
  7  1  4  2  2  2  4  4  5  2  4  2  1  7  2  1  6  4  1 11  0  6  5  8
  9  4  4  5  1  2  3  9]",-78,518,43.26050353050232
30,100.0,0,9,52,2962516.2,"[2019959.9  1500902.9   820066.   1669918.4  1381786.6  1382344.8
  939352.94 1486521.8  1684164.8  1463708.    978120.75 2102542.5
 1335554.1  1913279.5  1358473.9  1521332.8  1420272.9   619832.7
 1243960.6  1463351.2  1278495.9   645445.4  1706812.8  1202414.1
 1269998.8  1179989.6  1539976.2  1511225.5  1610625.6  1750412.2
 1556574.8   816014.44 1522903.8  1466518.2  1608053.8  1832264.8
 1421650.5  1464828.8  1685356.5   484995.75 1247450.   1251652.1
 1393817.4  1269275.6  1142248.2  1255423.6  1238156.4  1573297.2
 1773761.4  1476676.4  1099880.   1226737.8   982717.44 1216908.6
 1515819.4  1081741.1  1105512.8  1583910.    458567.97 1585194.9
  937039.8  1545273.6  1194826.2  1757597.   1490424.2  1861628.6
  797410.25 1090404.8  1467451.8   556030.9  1011234.4  2442734.5
  870970.5  1077699.1  1506170.9  1649073.1  1956431.1  1390971.5
 1007376.06 1329213.2  1412795.9   965274.9  1393743.5  1321338.6
 1567552.8  1791855.2  1303032.6  1725063.6   951313.94 1183483.4
 1185998.8  1386968.   1745256.   1318074.5  1224551.5  1638266.8
 1403001.    734294.8   527725.2  1727116.2  1216815.6  1505768.8
 1309986.6  1305331.4   892693.7  1676654.6  1197381.8  1345745.
  903375.5  1963316.6  1024359.94 1257888.   1212743.8  1370632.4
 1188924.1  1405012.6  1108449.8  1392219.6  1760677.8  1500527.5
 1334320.8  1445679.8  1730133.9  1573321.1   908476.25 1226005.1
 1271030.8  1017808.25]",2442734.5,[3575.602   -75.1742],3037.5745,[-1195.1866  -599.5659],171830700.0,0.41146058,"[0.28054997 0.20845872 0.11389805 0.2319331  0.1919148  0.19199233
 0.13046569 0.20646134 0.23391177 0.2032928  0.1358501  0.29201978
 0.18549363 0.2657333  0.18867692 0.2112962  0.19726011 0.08608788
 0.17277232 0.20324323 0.17756887 0.08964519 0.23705733 0.16700196
 0.17638871 0.16388744 0.21388558 0.20989244 0.223698   0.2431128
 0.21619093 0.11333534 0.21151443 0.20368311 0.22334081 0.25448123
 0.19745146 0.20344841 0.23407727 0.06736052 0.17325693 0.17384058
 0.19358575 0.17628828 0.15864557 0.1743644  0.17196618 0.2185135
 0.24635571 0.20509395 0.15276112 0.17038023 0.13648854 0.1690151
 0.21053046 0.15024182 0.15354344 0.21998751 0.06369    0.22016595
 0.13014443 0.21462134 0.1659481  0.24411067 0.20700337 0.25855953
 0.11075142 0.1514451  0.20381275 0.07722652 0.14044921 0.33926868
 0.12096813 0.14968044 0.2091904  0.22903794 0.27172652 0.19319049
 0.13991335 0.18461294 0.19622165 0.13406596 0.19357549 0.18351924
 0.21771565 0.24886878 0.18097675 0.23959216 0.13212694 0.16437268
 0.16472204 0.19263443 0.24239665 0.1830659  0.17007658 0.22753705
 0.19486125 0.1019854  0.07329517 0.23987724 0.16900218 0.20913453
 0.18194258 0.18129602 0.12398523 0.23286872 0.16630302 0.18690902
 0.12546882 0.27268285 0.14227222 0.17470667 0.16843663 0.1903656
 0.16512834 0.19514064 0.15395133 0.19336383 0.24453856 0.20840658
 0.18532233 0.20078884 0.24029638 0.21851681 0.12617727 0.17027847
 0.17653206 0.14136225]",0.33926868,171830700.0,"[ 4  5  3  5  3  2  6  4  4  4  5  6 16  5  3  8  5  1  2  6  3  2  4  7
  8  2 16  6  6 11  4  3  9  8  3  7  3  6  6  1  3  3  4  3  4  5  2  9
  8  3  2  2  2  2  7  2  4  5  4  8  5  7  3  6  4  9  7  6  8  3  4  4
  3  3  1  6  9  7  3  6  6  6  8  4  7  6  6  8  2  4  1  3  8  4  7 10
  3  2  8  6  1  3  1  3  3  2  2  6  1  8  1  4  8  7  2 10  1  5  6  3
  9  5  4  6  2  4  6  2]",-58,622,44.39053702354431
40,100.0,1,4,52,3187280.8,"[2169628.5  1613006.8   896110.75 1764239.5  1630733.2  1881923.5
 1184753.6  1867283.5  1786975.5  1490813.   1186743.1  2150315.5
 2042332.5  1981856.5  1433233.8  1615992.2  2054032.8  1352164.
 1342989.4  2016106.9  1384671.1   645511.8  1781953.5  1652945.1
 1581699.1  1712072.6  1749917.2  1698863.8  1730138.   1780022.6
 1879919.   1201868.1  1588344.1  1574370.1  1628614.5  2035692.
 1841705.5  1499938.9  1731904.5  1363905.6  1664271.8  1518722.8
 2260001.2  1278017.5  1552494.5  1475833.1  1566552.   1756710.1
 1835579.5  1986549.6  1648209.6  1778456.1  1218620.5  1461770.1
 1674123.   1389551.   1121827.4  2130937.8   567779.5  1585852.4
 1039735.75 1734976.2  1545948.1  1834760.2  1815604.8  2103115.5
 1715100.8  1711252.   1475386.8   665224.75 1178794.9  2470272.
 1990960.5  1203529.2  1506170.9  1655753.9  1962121.4  1393248.9
 1349623.   1706442.4  2043238.   1808502.   1715733.1  1354377.
 1590473.2  1906970.1  1966856.1  1795080.8  1362191.9  1693857.4
 1259298.   1452313.8  1808793.9  1318074.5  1385027.4  1709475.2
 1931084.5  1413305.5   539800.4  2185694.8  1387910.9  2341594.5
 1934070.4  1579536.9  1182320.   1947255.2  1299728.4  1519947.2
 1363498.9  2585729.8  1200973.5  1306816.8  1502681.5  1673307.2
 1307030.4  1586321.   1241863.6  1982908.6  1799465.9  2057400.4
 1518288.9  1616471.9  1826811.5  2120212.8  1186269.4  1684814.2
 1776290.4  1298862.6 ]",2585729.8,[3575.602      -9.433247],3037.5745,[-1195.1866  -599.5668],207123710.0,0.44267794,"[0.30133727 0.22402869 0.12445983 0.24503326 0.22649074 0.26137826
 0.16454913 0.25934494 0.24819101 0.20705737 0.16482542 0.29865497
 0.2836573  0.27525786 0.19906022 0.22444336 0.2852823  0.18780056
 0.1865263  0.28001484 0.19231543 0.08965442 0.24749354 0.2295757
 0.21968043 0.23778784 0.24304403 0.23595332 0.24029693 0.24722537
 0.26109985 0.16692613 0.22060335 0.21866255 0.22619645 0.282735
 0.25579244 0.20832485 0.24054226 0.18943134 0.23114887 0.21093372
 0.3138891  0.17750244 0.21562424 0.20497684 0.21757662 0.2439875
 0.25494158 0.2759097  0.22891802 0.24700779 0.16925286 0.20302363
 0.23251706 0.19299318 0.15580937 0.2959636  0.07885826 0.22025727
 0.14440775 0.24096893 0.214715   0.25482783 0.2521673  0.29209936
 0.23820844 0.2376739  0.20491481 0.09239233 0.16372152 0.34309337
 0.27652228 0.16715683 0.2091904  0.2299658  0.27251685 0.19350678
 0.18744765 0.23700586 0.28378302 0.25118083 0.23829626 0.18810791
 0.22089905 0.26485696 0.2731745  0.24931675 0.18919332 0.23525795
 0.17490248 0.20171022 0.25122136 0.1830659  0.1923649  0.23742712
 0.2682062  0.19629243 0.07497228 0.30356872 0.1927654  0.3252215
 0.2686209  0.21938013 0.16421112 0.2704521  0.18051782 0.2111038
 0.18937485 0.3591291  0.16680187 0.18150233 0.20870577 0.23240378
 0.181532   0.22032234 0.17248106 0.275404   0.2499258  0.28575003
 0.21087344 0.22450998 0.25372383 0.29447398 0.16475964 0.23400201
 0.24670699 0.18039759]",0.3591291,207123710.0,"[ 8  8  3  5  5  3  4  3  6  4  6  6 19  6  7  8  4  2  2  9  2  3  6 11
  8  3 14  9  6  9  6  2  5  8  5  8  5  6  9  1  6  2  6  4  5  8  5  8
  8 11  2  6  1  3 11  1  2  5  3  9  6  4  5  3  6  9  7  2  9  4  6  7
  3  4  1  5 12  9  4  6  8  7  7  4  9  7  6 12  1  6  3  5  7  4  9 11
  6  5  7  7  2  5  5  4  3  6  3  6  6  9  1  3  5  3  2  8  3  8  7  6
 10  8  5  6  3  5  6  4]",-66,735,46.14048671722412
50,100.0,2,1,38,3317888.2,"[2305437.5 1631166.2  954160.6 1933360.5 1762765.8 1924504.  1259560.5
 2116223.5 1797540.2 1729555.2 1186743.1 2352136.5 2103348.2 1982194.2
 1438577.2 1659914.6 2076025.9 1486092.4 1475047.9 2016106.9 1395195.8
  858451.1 2035625.2 1878861.8 1707487.9 1729972.1 1891017.8 1705301.8
 2053525.5 2176845.  1924050.  1879192.2 1601550.2 1575411.6 1629633.8
 2185561.5 1908911.9 1542657.4 2539079.  1864223.5 1680395.  1612142.2
 2460052.  1295229.1 1663208.2 1526482.2 1600703.9 1767225.4 2073526.5
 1993335.9 1956555.8 1785612.5 1400012.  1527257.5 1679938.5 2064642.8
 1121827.4 2456358.   820141.7 1594213.2 1088491.2 1932143.  1689110.8
 2075611.9 2204595.2 2108699.2 1977403.9 1790167.8 1853515.   839856.6
 1238158.8 2593675.8 1990960.5 1417954.9 1690949.4 1694832.8 2014295.
 1416825.  1445455.8 1999405.1 2082614.2 1994798.6 2090240.8 1917490.2
 1655103.8 1911045.9 2319050.5 1903937.9 1441686.8 1865962.8 1657177.9
 1858050.2 1951110.1 1417466.4 1407997.9 1759290.6 2465264.  1523682.6
  539800.4 2190370.2 1388265.9 2417609.2 1960616.  1597384.2 1184515.2
 1952415.4 1479011.6 1655416.1 1592796.9 2677130.  1422083.6 1634936.2
 1515985.5 1673307.2 1307030.4 1602771.5 1241863.6 2070137.6 1829649.
 2165219.  1524631.5 2036777.1 2116920.5 2418823.5 1449965.4 1688935.4
 1877469.6 1351507.2]",2677130.0,[3575.602      -8.430009],3037.5745,[-1195.1866   -599.97235],225199300.0,0.4608178,"[0.32019967 0.22655085 0.13252231 0.26852226 0.24482858 0.2672922
 0.17493895 0.29391992 0.24965835 0.24021602 0.16482542 0.3266856
 0.29213166 0.27530476 0.19980238 0.2305437  0.2883369  0.2064017
 0.20486777 0.28001484 0.19377717 0.11922932 0.2827257  0.26095304
 0.2371511  0.2402739  0.2626413  0.23684749 0.28521186 0.30233958
 0.26722914 0.26099893 0.22243753 0.21880716 0.22633804 0.30355018
 0.26512665 0.21425799 0.35264984 0.25891995 0.2333882  0.22390865
 0.34167385 0.17989294 0.23100115 0.21201143 0.22231996 0.24544795
 0.2879898  0.27685222 0.27174383 0.24800175 0.19444612 0.2121191
 0.23332481 0.28675595 0.15580937 0.34116083 0.11390857 0.2214185
 0.15117934 0.2683532  0.2345987  0.2882794  0.30619377 0.29287487
 0.27463943 0.2486344  0.25743264 0.11664675 0.17196651 0.3602327
 0.27652228 0.19693817 0.23485407 0.23539342 0.27976316 0.19678123
 0.20075773 0.27769515 0.289252   0.27705535 0.29031122 0.2663181
 0.2298755  0.26542306 0.32209033 0.26443583 0.20023428 0.25916147
 0.23016357 0.25806254 0.2709875  0.19687033 0.19555525 0.24434593
 0.34239775 0.21162261 0.07497228 0.30421808 0.1928147  0.3357791
 0.27230778 0.22185892 0.16451602 0.2711688  0.20541829 0.22991893
 0.22122179 0.37182358 0.19751163 0.22707449 0.21055353 0.23240378
 0.181532   0.22260712 0.17248106 0.28751913 0.2541179  0.30072486
 0.2117544  0.28288573 0.29401675 0.3359477  0.20138408 0.23457438
 0.26075965 0.18770932]",0.37182358,225199300.0,"[11 10  5  6  6  5  5  3  7  5  6  7 20  8  7  7  8  5  4  9  5  6  5 11
  8  4 13 13 10  5  6  2  8  9  6 10  5  7 10  4  7  4 10  4  6  6  7 10
  8 16  5  7  3  7 10  2  2 10  3  9  8  6  7  3  4 10  6  2 10  3  7  8
  3  3  2  5 12  8  6  6  8  7  4  6  8  8  7 11  3  7  9  7  9  5  6 11
  8  7  7  8  3  6  9  5  4 10  4  8  3 11  4  1  4  3  2 10  3 10  9  7
 12  5  6  4  3  5  6  6]",-56,855,46.545443058013916
60,100.0,0,1,33,3368803.0,"[2515686.  1642785.  1290216.5 1942264.  1764262.6 1952703.9 1266219.4
 2529909.5 1969751.8 1761549.1 1186885.2 2395053.5 2118977.5 2005465.
 1442236.2 1667633.2 2286643.  1528735.6 1590591.5 2178088.2 1446027.5
  898770.2 2074616.5 2171976.5 1846770.9 1896885.8 1925846.9 1816035.8
 2088793.5 2304238.8 2431350.5 2268257.  1862251.6 1576069.5 1681355.1
 2196566.  1927622.  1602113.9 2571454.2 1884503.5 1685596.4 1777490.9
 2553206.  1490813.9 1837620.4 1541496.1 1625910.6 1816223.2 2211244.5
 2008657.  2257851.5 1785612.5 1439246.1 1666053.  1759112.5 2248908.5
 1145480.1 2501903.   823904.5 1680033.6 1090103.8 2066057.4 2233622.2
 2241890.  2244742.5 2108699.2 2147948.  2050503.8 1879178.   839856.6
 1238158.8 2598541.8 2071841.5 1430046.5 1857600.6 1842320.8 2015251.8
 1428390.1 1701842.6 2037993.8 2083164.6 2134711.5 2135404.  1925415.5
 1835258.2 1931576.1 2322617.8 2435903.5 1441686.8 2157793.5 1703244.2
 1879213.5 2042157.  1888960.8 1638117.5 1957797.4 2515737.8 1524010.4
  565538.6 2370315.8 1961026.6 2420316.5 1970884.2 1716749.6 1348845.2
 1962286.5 1842225.8 1666794.8 1659609.5 2740415.  1451468.2 1928644.9
 1515985.5 2265853.2 1622934.1 1712365.1 1872415.2 2130196.  1837694.
 2182583.8 1558391.4 2131233.  2130050.  2644556.2 1507904.5 1793611.9
 1931977.9 1398756.5]",2740415.0,[3575.602       -6.2756248],3037.5745,[-1184.8635   -599.68866],239882500.0,0.46788925,"[0.34940082 0.22816458 0.17919675 0.2697589  0.24503647 0.27120885
 0.17586379 0.35137632 0.27357665 0.24465962 0.16484517 0.3326463
 0.2943024  0.2785368  0.20031059 0.23161575 0.31758928 0.21232441
 0.2209155  0.30251223 0.20083714 0.1248292  0.28814113 0.3016634
 0.25649595 0.26345634 0.2674787  0.2522272  0.2901102  0.3200332
 0.33768755 0.31503567 0.25864607 0.21889853 0.23352155 0.30507857
 0.26772526 0.22251584 0.35714647 0.2617366  0.23411061 0.24687374
 0.35461196 0.20705748 0.25522503 0.21409668 0.2258209  0.2522532
 0.30711728 0.27898014 0.31359053 0.24800175 0.19989529 0.23139624
 0.2443212  0.31234837 0.15909445 0.34748653 0.11443118 0.233338
 0.1514033  0.2869524  0.31022528 0.31137362 0.3117698  0.29287487
 0.29832608 0.28479218 0.26099694 0.11664675 0.17196651 0.36090854
 0.28775576 0.19861758 0.25800008 0.25587788 0.27989608 0.19838749
 0.23636702 0.28305468 0.28932846 0.29648772 0.2965839  0.26741883
 0.25489697 0.26827446 0.32258576 0.33831996 0.20023428 0.29969355
 0.23656169 0.26100188 0.2836329  0.26235566 0.22751632 0.27191627
 0.34940803 0.21166813 0.07854703 0.32921052 0.27236483 0.3361551
 0.2737339  0.23843744 0.18733962 0.2725398  0.25586468 0.23149928
 0.23050132 0.38061315 0.20159283 0.26786733 0.21055353 0.31470183
 0.22540751 0.23782846 0.2600577  0.29586056 0.25523528 0.30313662
 0.21644321 0.29600456 0.29584026 0.36729947 0.2094312  0.24911277
 0.26833025 0.19427173]",0.38061315,239882500.0,"[14 10  3  7  8  6  5  7  6  6  7  7 21 10  7  9 11  7  4  9  5  3  6 11
  8  7 14 16 14  7  8  5 13 11  5 11  3  8 12  6  7  5 10  4  7  5  4 11
  7 15  8  7  5  4 10  4  3 10  4  9 10  5 14  5  8 10  8  3 11  3  7  8
  3  6  3  4 12 10  3  8  9  8  7  7  6 10  8 10  3  6 11  7 11  6  6 12
  8  8  7  8  5  6  7  4  6 13  5  9  6 15  4  5  4  4  4 10  8 16  9  7
 14  7  7  5  5  5  4  7]",-44,976,49.445473194122314
70,100.0,0,0,40,3468100.8,"[2545338.   1761273.5  1294668.5  2182296.   1782995.8  1952703.9
 1287422.8  2548407.5  1977538.6  2043873.5  1188251.9  3038014.
 2146699.   2010519.9  2358136.   1709683.9  2307127.   1530070.6
 1716435.4  2384907.   1544312.5   900918.5  2292434.5  2171976.5
 1954069.   1913521.   2012393.5  2124387.2  2090347.   2669391.8
 2443866.5  2538502.8  1874357.9  1893661.2  2028740.1  2230109.2
 2019227.1  1638617.4  2697958.   1891527.2  1790258.4  1777490.9
 2717616.5  2067119.2  1967862.2  1787562.8  1751209.5  2071452.5
 2293811.2  2025035.   2396989.5  1785657.2  1440391.2  1750981.9
 1780300.   2266723.2  1376903.4  2635312.2   838459.1  1964960.2
 1124910.2  2111406.5  2257398.   2241890.   2411927.2  2109142.2
 2152209.5  2050503.8  2037545.1   842078.3  1238158.8  2776071.8
 2272257.5  1467936.8  1857600.6  1843237.4  2021519.5  1499236.2
 1773344.8  2059840.2  2106924.8  2232766.8  2156838.   1927121.1
 1997948.   1937235.5  2358595.   2809053.   1483431.1  2162768.
 1723483.5  1970954.5  2199131.   1919194.1  1986226.6  1960160.
 2555405.5  1537154.    573790.44 2465230.5  2379615.5  2449727.5
 1970884.2  1729708.2  1585505.9  2028795.9  1902834.8  1671669.
 1660755.2  2796648.2  1453441.8  1957369.   1613153.   2328381.8
 1833266.2  1719758.5  1877701.2  2267829.8  1887154.8  2222409.8
 1562728.5  2383410.8  2219451.8  2866314.   1648814.4  2023862.
 1959259.1  1419660.9 ]",3038014.0,[3575.602       -4.2191215],3037.5745,[-1184.8635   -599.59546],252814500.0,0.48168063,"[0.35351917 0.24462128 0.17981508 0.30309662 0.24763829 0.27120885
 0.1788087  0.35394546 0.27465814 0.28387135 0.16503498 0.4219464
 0.29815263 0.27923885 0.32751888 0.23745607 0.3204343  0.21250981
 0.2383938  0.33123708 0.21448785 0.12512758 0.31839365 0.3016634
 0.27139848 0.26576677 0.27949908 0.29505378 0.29032597 0.37074888
 0.3394259  0.35256982 0.2603275  0.26300853 0.28176945 0.30973738
 0.2804482  0.22758576 0.37471643 0.26271212 0.248647   0.24687374
 0.3774467  0.28709987 0.27331424 0.24827261 0.24322352 0.28770173
 0.31858486 0.2812549  0.3329152  0.24800797 0.20005433 0.24319194
 0.2472639  0.31482267 0.19123659 0.36601558 0.11645266 0.27291113
 0.15623753 0.29325092 0.31352746 0.31137362 0.33498988 0.29293638
 0.298918   0.28479218 0.28299236 0.11695532 0.17196651 0.38556552
 0.31559134 0.2038801  0.25800008 0.25600517 0.28076658 0.20822723
 0.24629787 0.2860889  0.29262847 0.3101065  0.29956084 0.26765573
 0.27749276 0.2690605  0.32758263 0.39014626 0.20603208 0.30038443
 0.2393727  0.27374366 0.30543485 0.26655474 0.2758648  0.27224442
 0.3549174  0.2134936  0.07969312 0.3423931  0.33050212 0.34023994
 0.2737339  0.24023727 0.22020915 0.2817772  0.2642826  0.23217627
 0.23066044 0.38842338 0.20186692 0.27185678 0.22404905 0.32338634
 0.25462028 0.23885535 0.26079184 0.31497633 0.2621048  0.30866802
 0.2170456  0.3310292  0.3082572  0.39809915 0.22900198 0.28109196
 0.27211934 0.19717512]",0.4219464,252814500.0,"[17  8  4  8  9  6  5  8  8  8  7  7 25 12  4 10 13  7  1 12  1  4 11 11
 10  9 17 13 16  8  9  9 11 11  5 11  7 11 16  8  7  5 10  6  8  6  6 13
 10 19 10  8  6  5 11  3  3 11  5 12  7  8 12  5  7 12  9  3 12  4  7  9
  3  6  3  5 11  8  5  9 12  9  6  8  7  9 10  9  6  7 10  7 11  8  8 14
  8  9  8  9  4  8  7  4  7 10  6  9  7 17  5  8  7  4  6 12  9 21 11  8
 13  8 10 10  4  8  8  7]",-38,1099,58.80431818962097
