iteration,coverage,emitter_1_count:,emitter_2_count:,emitter_3_count:,global_hypervolume,hypervolumes,max_hypervolume,max_scores,max_sum_scores,min_scores,moqd_score,normalised_global_hypervolume,normalised_hypervolumes,normalised_max_hypervolume,normalised_moqd_score,num_solutions,removed_count,total_num_solutions,time
10,84.375,6,11,48,2275539.2,"[ 763123.4        -inf  973263.7  1247942.    904128.06  728021.6
       -inf 1193483.2   532702.56  525267.2  1365985.8        -inf
 1228011.5  1160275.4  1300203.8        -inf 1082763.2        -inf
 1300316.5   868154.75  972724.2   753340.7   803680.9   793843.9
 1030439.2   587068.06 1153165.    494963.12 1341217.1   724353.75
  746230.75  827305.94  776372.3  1265698.9  1232379.1        -inf
  791883.1   927302.06 1126375.4  1098258.2  1026887.9  1101487.4
  752823.44  786459.4   756145.8   743932.94  635740.7   714038.25
 1389539.8        -inf 1134764.2  1422699.5        -inf  324979.3
 1053023.    759607.9        -inf 1211945.2   513251.03 1002286.5
 1102374.2   634167.75 1379551.8        -inf  905813.7   777902.06
  579000.2   900417.7  1137090.1   720135.44 1181042.9   646948.3
  602390.75 1053209.         -inf  745840.1  1197224.1   958341.1
  801563.5   910556.         -inf  755238.75  782129.94  675914.5
  978014.1   764799.6   812259.1   567138.94       -inf 1047047.2
 1119558.8   832901.9   293618.88 1167640.2        -inf 1254194.5
 1171827.4   916285.94 1246113.1  1026596.1        -inf  535449.06
  746731.3   426209.16  514165.2  1159247.8  1146866.5   530856.8
 1031642.1  1293085.   1277192.8   737029.06  746089.6        -inf
  832211.8   535410.    697807.06  839334.7        -inf  650513.1
  809451.7  1322320.5        -inf       -inf       -inf 1145698.2
  342604.97  854570.1 ]",1422699.5,[2821.2214  -137.90225],2282.1729,[-1171.1829   -599.62146],97769190.0,0.31604713,"[0.10598936       -inf 0.13517551 0.17332527 0.12557334 0.10111412
       -inf 0.16576156 0.07398647 0.07295378 0.18972024       -inf
 0.17055714 0.16114934 0.18058385       -inf 0.1503838        -inf
 0.18059951 0.12057705 0.13510057 0.10463065 0.11162233 0.11025609
 0.14311655 0.08153723 0.16016182 0.06874488 0.18628016 0.10060468
 0.10364316 0.1149036  0.10782948 0.1757915  0.17116378       -inf
 0.10998376 0.12879197 0.15644102 0.15253587 0.14262334 0.15298437
 0.10455881 0.10923047 0.10502024 0.10332401 0.08829732 0.09917198
 0.19299161       -inf 0.15760615 0.19759716       -inf 0.04513602
 0.14625321 0.10550109       -inf 0.16832572 0.07128487 0.13920645
 0.15310754 0.08807886 0.1916044        -inf 0.12580745 0.10804195
 0.08041669 0.12505801 0.1579292  0.10001881 0.16403371 0.08985392
 0.08366538 0.14627904       -inf 0.10358891 0.16628112 0.13310294
 0.11132826 0.12646613       -inf 0.10489428 0.10862915 0.09387701
 0.13583529 0.10622218 0.11281376 0.07876929       -inf 0.14542322
 0.15549429 0.11568081 0.0407804  0.16217226       -inf 0.17419367
 0.1627538  0.12726192 0.17307128 0.14258279       -inf 0.07436793
 0.10371268 0.05919572 0.07141183 0.16100663 0.15928704 0.07373011
 0.14328362 0.17959513 0.1773879  0.10236514 0.10362356       -inf
 0.11558498 0.07436249 0.09691764 0.11657426       -inf 0.09034905
 0.11242384 0.18365563       -inf       -inf       -inf 0.15912475
 0.04758402 0.1186903 ]",0.19759716,97769190.0,"[ 1  0  4  7  4  2  0 10  1  3  2  0  7 13  8  0  5  0  3  5  3  2  3  3
  2  4  5  1  9  3  5  2  2  4  8  0  3  2  9  4  2  7  2  2  6  3  3  3
  7  0  2  2  0  2  5  4  0 10  1  3  2  2 11  0  2  1  1  2  5  1  3  4
  1  9  0  2  9  3  1  5  0  5  3  2  1  4  6  2  0  2  2  1  1  8  0  8
  5  2  7  3  0  1  3  1  2  8  4  3  7  4  5  4  5  0  5  4  4  3  0  2
  1  7  0  0  0  3  9  2]",-86,426,79.57920455932617
20,94.53125,3,15,52,2922011.8,"[1241757.8  1261356.8  1472154.8  1309311.9   984351.3   830531.2
       -inf 1381019.5  1323003.8   941729.2  1870585.8        -inf
 1533350.1  1825115.   1670666.8        -inf 1226990.5  1657035.2
 1567709.2  1026148.5  1194474.6   913460.6   830198.3  1465972.4
 1420937.    872774.   1300907.    628050.25 1440886.4  1089797.5
 1075547.6  1089826.6  1033308.9  1295666.1  1486156.8   769375.7
 1580313.   1231769.2  1609812.8  1200839.6  1206612.8  1261875.5
  883513.75 1015664.9  1012647.   1008959.56 1140652.    714089.6
 2082482.4  1011627.2  1207363.9  1571959.8  1465252.8   326803.53
 1236497.5  1476195.5   854549.94 1531026.8  1313004.8  1047487.94
 1102374.2  1068400.4  1677889.5   513059.78 1134832.8  1398743.6
  724821.2  1062454.1  1610899.1   820640.5  1325853.4  1096912.9
  878480.1  1546335.9  1629414.8  1213104.2  1304188.2   961283.3
  947300.9  1178507.2        -inf 1554425.5  1030812.2   691891.9
 1108510.1   818875.75 1220764.   1164570.1  1273410.6  1047469.6
 1120278.1  1051326.4  1035177.2  1425556.8   212610.55 1491023.9
 1487551.5  1194181.4  1337987.2  1329054.         -inf  952792.75
 1024367.8   846521.4  1075795.   1333111.5  1685702.    867416.56
 1354119.9  1631103.2  1400753.5  1323630.8  1582546.5  1265881.9
 1311305.2   881286.94 1967389.4  1775871.5   508204.88  914916.94
 1267392.2  1331044.6        -inf 1631645.5        -inf 1334917.5
 1024638.6  1092842.9 ]",2082482.4,[3209.1777     -4.806427],2741.788,[-1374.0253  -599.8387],146197330.0,0.40583494,"[0.17246635 0.17518844 0.20446596 0.18184887 0.13671546 0.11535156
       -inf 0.19180827 0.18375054 0.13079572 0.25980356       -inf
 0.21296528 0.25348818 0.23203705       -inf 0.17041536 0.23014379
 0.21773738 0.14252062 0.16589925 0.12686953 0.11530531 0.20360726
 0.19735235 0.12121861 0.18068153 0.0872292  0.20012309 0.15136077
 0.14938162 0.1513648  0.14351511 0.17995362 0.20641066 0.10685773
 0.21948792 0.17107907 0.2235851  0.16678326 0.1675851  0.1752605
 0.12271024 0.14106458 0.1406454  0.14013326 0.1584239  0.09917911
 0.28923365 0.14050376 0.16768943 0.21832775 0.20350732 0.04538938
 0.17173575 0.20502715 0.1186875  0.21264258 0.18236178 0.14548443
 0.15310754 0.14838895 0.23304023 0.07125831 0.15761568 0.19426994
 0.10066961 0.14756307 0.22373599 0.11397783 0.18414631 0.15234901
 0.12201113 0.21476887 0.22630762 0.16848671 0.18113723 0.13351157
 0.13156956 0.16368157       -inf 0.21589242 0.14316836 0.09609609
 0.15395974 0.11373275 0.16955054 0.16174583 0.17686258 0.1454819
 0.1555942  0.14601755 0.1437746  0.19799401 0.02952924 0.20708665
 0.20660439 0.1658585  0.18583155 0.18459082       -inf 0.13233232
 0.14227329 0.1175724  0.14941597 0.18515438 0.23412527 0.12047452
 0.18807222 0.22654213 0.19454908 0.1838376  0.21979813 0.17581692
 0.18212575 0.12240096 0.27324852 0.24664883 0.07058401 0.1270718
 0.1760267  0.18486732       -inf 0.22661743       -inf 0.18540521
 0.14231093 0.15178373]",0.28923365,146197330.0,"[ 2  1  8  5  3  4  0  9  6  1  2  0 11 18  7  0  2  1  5  3  4  3  4  7
  4  3  6  1 11  4  2  1  3  5  8  3  8  5  8  6  3  7  1  4  5  2  4  4
 12  1  2  5  3  3  7  5  1  9  2  6  2  3 14  1  3  3  3  4  4  3  4  5
  1 13  1  3  8  4  3  5  0  6  5  2  3  5 11  3  1  3  3  4  2  7  1 10
  7  3 12  6  0  2  6  1  4 10  5  3  8 12  7  5  8  4  8  1  5  5  1  3
  4  8  0  1  0  5  2  4]",-89,573,53.84466290473938
30,94.53125,9,8,45,3095337.2,"[1726495.1  1738016.1  1658850.2  1343412.9  1713283.9   958081.1
       -inf 1412944.2  1476649.9  1440229.8  1870634.4        -inf
 1739057.4  1832358.   2099029.8        -inf 1438487.1  1759367.2
 1664581.   1769220.9  1307399.8   933908.   1641892.6  1947756.5
 1436581.6   872774.   1309948.5  1303444.1  1441804.   1198325.1
 1742146.2  1249434.6  1256885.9  1585209.8  1898686.8  1694646.2
 1739663.   1232182.5  1704775.2  1313694.2  1216145.5  1541915.9
 1691966.1  1306651.5  1163417.9  1752361.4  1933985.9  1879109.4
 2121458.8  1647500.8  1353675.5  1773994.5  1569436.5   886308.75
 1424960.5  2100954.2  1002671.6  1825570.6  1320006.1  1240239.5
 1219957.6  1215512.5  1864612.9   520961.7  1364409.1  1739850.
  750971.8  1492843.   1992749.1  1376530.   2019640.2  1422376.1
 1172599.6  1842759.5  1711271.   1658873.6  1380733.6  1051927.1
 1585555.5  1720056.5        -inf 1725436.6  1421135.8  1678940.2
 1439304.    926229.75 1419735.5  1612274.4  1795649.2  1116652.2
 1901269.6  1534712.1  1247151.5  1722752.8   220996.1  1541746.1
 1635861.8  1196347.6  1422538.1  1873903.         -inf 1425545.2
 1705392.4  1770166.4  1503177.5  1352423.8  1837440.4  1294654.6
 1566566.8  2029278.1  1647524.2  1659423.9  2080254.5  1657972.8
 1362996.2  1638878.1  2032376.5  2338949.   1834818.6  1286412.9
 1742418.9  1485677.1        -inf 1720377.9        -inf 1662706.8
 1176590.8  1370500.8 ]",2338949.0,[3209.1777     -4.806427],2741.788,[-1670.6117  -599.8387],184923550.0,0.42990795,"[0.23979099 0.24139114 0.23039587 0.18658511 0.23795609 0.1330668
       -inf 0.19624226 0.20509025 0.20003189 0.25981033       -inf
 0.24153574 0.25449416 0.29153192       -inf 0.19978987 0.24435656
 0.23119178 0.24572511 0.18158332 0.12970944 0.22804062 0.2705217
 0.1995252  0.12121861 0.1819373  0.18103388 0.20025055 0.16643403
 0.24196476 0.17353259 0.17456749 0.22016802 0.2637065  0.23536754
 0.24161986 0.17113647 0.23677433 0.18245754 0.16890909 0.21415499
 0.2349953  0.18147938 0.16158582 0.24338351 0.26860917 0.2609874
 0.29464704 0.22881953 0.1880105  0.24638812 0.21797729 0.12309843
 0.19791117 0.2917992  0.13925993 0.25355148 0.1833342  0.17225549
 0.16943857 0.16882117 0.25897402 0.07235579 0.18950126 0.24164584
 0.10430163 0.2073393  0.2767707  0.1911847  0.28050557 0.19755223
 0.16286106 0.25593883 0.23767652 0.2303991  0.19176857 0.14610098
 0.22021604 0.23889673       -inf 0.23964399 0.19737998 0.23318614
 0.19990334 0.12864304 0.19718549 0.22392699 0.24939573 0.15509057
 0.2640652  0.21315445 0.1732155  0.23927122 0.0306939  0.21413141
 0.22720301 0.16615939 0.19757473 0.2602643        -inf 0.19799238
 0.23686007 0.24585643 0.20877466 0.18783665 0.25520003 0.17981313
 0.21757874 0.2818442  0.2288228  0.23047552 0.28892422 0.23027398
 0.18930502 0.22762197 0.28227448 0.32485402 0.2548359  0.17866844
 0.24200264 0.20634407       -inf 0.23894136       -inf 0.23093149
 0.16341537 0.19034731]",0.32485402,184923550.0,"[ 5  3  5  6  7  4  0  9  7  3  3  0  9 18 11  0  3  4  8  5  8  3  5  4
  5  3  7  5 11  7  4  2  3  6  9  3  9  7  9  5  5  7  2  2  8  5  7  6
 17  2  6  6  8  1  7  5  2 13  3  7  3  4 16  2  4  5  4  5  5  6  5  6
  1 15  2  7 12  6  4  5  0  6  4  3  4  5  8  8  3  4  7  5  5  5  3 13
 11  5  7  7  0  5  8  2  3 10  4  2  7 14  7  5  7  6  9  2  7  7  1  6
  8  9  0  4  0  9  4  8]",-87,728,90.95351362228394
40,96.09375,2,1,41,3208971.8,"[2225341.5  1739734.   1708137.8  1399811.8  1788501.9  1175423.8
       -inf 1807219.8  1911159.2  1511060.2  2310341.5        -inf
 1812991.6  2062403.   2143866.8        -inf 1920825.2  1765584.
 1918202.9  1953194.   1337189.   1004711.   1747799.1  1947756.5
 1574168.    878151.9  1343853.5  1994279.5  1636180.2  1703929.4
 1742146.2  1644670.   1745713.   1901651.8  1981327.6  1715210.9
 1773143.8  1362195.   1825229.   1925861.4  1218351.6  1660913.5
 2227082.   1559157.4  1269031.2  1817016.2  2061942.5  2143537.5
 2147412.5  1697523.   1506902.8  2124388.5  1580947.8   886308.75
 1486795.5  2164990.   1362444.8  1854731.6  1355428.4  1674958.8
 1645401.2  1837419.2  2117137.8   563880.56 1480444.5  1739850.
  779680.6  1663413.9  2032396.8  1650939.8  2023204.9  1431617.5
 1332975.2  1857834.2  1809600.5  1929893.1  2080095.6  1494712.2
 1977376.6  1736952.2        -inf 1901076.9  1686881.8  1826822.8
 1760966.8  1070332.9  1480892.   1618181.1  1844312.6  1680779.8
 1903036.2  2049416.9  1762783.   1823613.1   221275.14 1569985.2
 1665254.5  1946571.   1446478.1  1913343.   1537382.2  1891275.8
 2126211.   1859816.4  1967272.5  1357653.   1948220.2  1340564.4
 1652813.2  2157577.   1828827.2  1886557.4  2106852.5  1685794.1
 1362996.2  1715993.9  2086555.2  2557515.5  1834818.6  1338851.1
 2005693.6  2233194.   1209270.6  1733133.6        -inf 1698100.8
 1405894.1  1550623.5 ]",2557515.5,[ 3.3432578e+03 -3.1736546e+00],2822.172,[-1670.6117  -599.8387],210175120.0,0.44569048,"[0.30907524 0.24162973 0.23724134 0.19441828 0.24840303 0.16325329
       -inf 0.25100273 0.2654388  0.20986946 0.32088077       -inf
 0.2518044  0.28644487 0.2977593        -inf 0.2667813  0.24522
 0.26641706 0.27127695 0.1857207  0.13954319 0.24274987 0.2705217
 0.21863443 0.12196553 0.18664633 0.27698326 0.22724727 0.23665686
 0.24196476 0.2284264  0.24246013 0.2641183  0.2751844  0.23822373
 0.24626996 0.18919376 0.253504   0.26748076 0.16921549 0.23068243
 0.30931693 0.21654963 0.17625433 0.25236335 0.28638092 0.29771355
 0.29825175 0.23576707 0.20929204 0.295054   0.21957606 0.12309843
 0.20649937 0.30069304 0.18922845 0.2576016  0.18825394 0.23263314
 0.22852798 0.2551971  0.29404694 0.07831675 0.2056173  0.24164584
 0.10828897 0.2310297  0.28227735 0.2292972  0.28100064 0.19883576
 0.18513544 0.2580325  0.25133342 0.26804072 0.28890216 0.20759892
 0.2746356  0.24124336       -inf 0.26403844 0.23428914 0.25372538
 0.2445787  0.14865735 0.20567945 0.22474736 0.25615454 0.23344164
 0.26431063 0.28464124 0.24483098 0.2532796  0.03073266 0.21805349
 0.23128533 0.2703571  0.20089974 0.26574206 0.21352531 0.2626772
 0.2953071  0.25830784 0.27323228 0.18856294 0.27058613 0.1861895
 0.2295574  0.29966345 0.2540038  0.26202184 0.2926184  0.23413806
 0.18930502 0.23833248 0.28979933 0.35521045 0.2548359  0.18595153
 0.27856857 0.31016585 0.16795425 0.240713         -inf 0.23584732
 0.19526307 0.21536437]",0.35521045,210175120.0,"[ 8  5  6  8 10 10  0 10  8  8  3  0 10 17 13  0  5  5  7  7  6  4  7  4
  5  4  9  3 11  5  4  5  5  7 10  5 10  7 12  7  6  7  6  3  9  5  8  6
 17  1  9  5  8  1  9  8  4 12  3  7  4  6 20  3  4  5  5  3  7  4  6  8
  7 17  3  5 12  3  6  7  0  5  6  2  6  2  6  8  5  6  9 11  9  8  4 15
 10  8  7 11  1  3 11  5  6 12  7  4  5 15  6  7  9  4  9  3 12  6  1  6
  6 10  1  4  0  7  4  5]",-51,846,83.8063907623291
50,97.65625,1,4,49,3324097.0,"[2661847.   1811412.8  1719694.   2288163.2  2018777.5  1301607.
 1317837.8  1830934.9  1924926.   1649438.4  2310341.5        -inf
 1833342.2  2374990.   2173030.         -inf 1945577.5  1830056.8
 1991638.5  2116700.5  1402862.4  1319773.4  1823903.2  1971994.2
 1691493.1   948399.1  1465512.1  2016736.2  2067729.   2048368.
 2000226.9  1794530.8  1749069.4  2221055.   1986663.8  1747581.9
 1818296.   1712331.1  1845251.9  1990833.6  1294477.5  1690768.
 2580787.8  1729348.1  1350868.2  2283326.5  2086113.2  2177822.8
 2158235.2  1763713.9  1759855.9  2267921.5  1741254.9   886308.75
 1531936.1  2379341.8  1986370.5  1884769.   1654717.4  1677185.8
 1663903.   1881050.8  2142454.5   600556.8  1579099.8  2063284.
  843654.3  1995019.5  2085686.5  1746109.1  2238930.8  1861099.6
 1361587.6  2418505.   1852262.   1950814.   2097160.8  1593353.1
 2303246.5  1861626.6        -inf 2056253.   1723903.2  1905691.8
 1802085.9  1070332.9  1511865.6  1631334.1  1874337.8  1952753.4
 1946127.   2054543.5  1835161.6  1945128.1   244394.44 1578831.9
 1938389.2  2242951.5  2270896.8  2000091.6  1537382.2  1989094.8
 2317328.5  2060188.4  2212019.   1452495.6  2025756.5  1598864.1
 1667796.1  2203442.2  2101612.5  2063725.5  2144077.   1688925.6
 1362996.2  1716709.8  2088638.   2562917.5  1910676.9  1339800.8
 2104263.8  2439870.2  1377841.6  1749989.2  1849181.9  1958884.9
 1468573.4  1550623.5 ]",2661847.0,[ 3.3432578e+03 -2.0321732e+00],2822.172,[-1670.6117  -599.8478],229876200.0,0.4616801,"[0.36970097 0.25158513 0.23884639 0.31780043 0.28038573 0.18077876
 0.18303302 0.2542965  0.26735082 0.22908868 0.32088077       -inf
 0.25463086 0.32985976 0.30180976       -inf 0.27021912 0.25417456
 0.27661645 0.29398617 0.19484198 0.18330187 0.2533199  0.27388805
 0.23492959 0.1317221  0.20354334 0.28010225 0.28718457 0.28449553
 0.27780926 0.2492404  0.2429263  0.30847985 0.2759255  0.24271968
 0.25254112 0.23782377 0.25628495 0.27650464 0.17978854 0.23482889
 0.35844272 0.24018723 0.18762058 0.3171287  0.28973797 0.3024754
 0.2997549  0.24496025 0.24442443 0.31498912 0.24184094 0.12309843
 0.21276888 0.33046412 0.27588478 0.26177347 0.22982185 0.23294246
 0.23109765 0.26125702 0.2975631  0.08341067 0.21931942 0.28656724
 0.1171742  0.27708602 0.28967863 0.24251518 0.31096262 0.25848606
 0.1891094  0.33590347 0.25725862 0.27094638 0.29127234 0.22129905
 0.31989533 0.25855926       -inf 0.28559068 0.23943102 0.26467943
 0.2502897  0.14865735 0.20998134 0.22657418 0.26032466 0.27121574
 0.2702954  0.28535324 0.2548836  0.27015668 0.03394368 0.21928221
 0.2692207  0.31152102 0.3154023  0.2777905  0.21352531 0.27626315
 0.32185116 0.28613728 0.30722484 0.20173551 0.28135505 0.22206447
 0.23163834 0.30603364 0.2918906  0.28662854 0.2977885  0.23457299
 0.18930502 0.2384319  0.2900886  0.35596073 0.26537177 0.18608344
 0.29225886 0.33887085 0.19136688 0.24305406 0.2568308  0.27206734
 0.20396852 0.21536437]",0.36970097,229876200.0,"[ 7  3  8  8 11 10  4 13 11  4  3  0 12 18 14  0  7  8 10  6  6  6  7  8
  5  4 12  4 10  4  4  5  6 10 10  6 15 10 12 10  7  8  7  6 10  4  4  7
 24  3 10  6  5  1  8  8  5  9  4  7  6  7 21  3  4  6  6  6  6  5  6  7
  5 19  7  7 12  6  3  6  0  4  5  7  4  2  7  8  4  8 12 10 11  7  5 13
  9 10 12 10  1  3  7  6  6 10  7  4  6 19  8  7  9  6  9  4 13  8  3  9
  6 15  2  5  2  7  6  5]",-74,943,100.34462976455688
60,100.0,23,6,35,3415476.5,"[2684753.5  1929988.   1799717.5  2341977.   2018777.5  1338811.2
 1905057.1  1832626.   1941105.2  1669835.9  2375036.   1800489.2
 1919692.5  2381338.5  2178426.    359223.3  2268098.8  1832107.6
 2028547.2  2455137.2  1643800.1  1663995.4  2335530.8  2425039.2
 1780665.   1069010.2  1602042.8  2194556.2  2142998.8  2072324.5
 2082286.4  1794530.8  2292626.5  2331900.2  2147978.   1855814.8
 2058467.1  2016376.8  2266615.   2005059.5  1313639.8  1790617.6
 2652490.2  1729348.1  1373988.1  2345072.5  2100129.5  2226902.
 2166534.5  1845017.4  1759855.9  2435627.2  1802495.6   886308.75
 1718581.5  2380094.5  2251820.5  1894309.8  1708317.5  2027910.5
 2195022.8  1965450.8  2478235.5   600556.8  2235303.8  2137947.8
 1062699.2  2273493.2  2104783.5  1801425.   2599729.5  1909262.
 1451510.1  2448043.   1858441.9  2083448.2  2124515.5  1830852.5
 2474209.2  1875735.5  1704824.8  2356736.2  1769675.2  2138045.
 2244024.   1094584.8  1596637.4  1700651.6  1877770.8  2016553.2
 2229689.8  2070361.2  2003003.6  2007163.1   252742.2  1679818.1
 2111059.2  2261320.2  2275302.8  2376391.5  1590375.   2021181.6
 2326488.5  2209362.   2269993.2  1733137.2  2281165.8  1615594.
 1669191.   2380769.   2120508.   2203378.5  2202499.   1917567.
 1685202.5  1745241.8  2103745.   2587504.8  1919445.5  1425464.4
 2109188.2  2518479.   1621810.6  1750127.8  1917025.9  1989421.1
 1517103.   1737976.  ]",2684753.5,[ 3.5880889e+03 -1.5237348e+00],3005.9375,[-1210.5356  -599.8478],249697390.0,0.47437173,"[0.37288243 0.2680539  0.24996077 0.3252746  0.28038573 0.18594602
 0.26459125 0.25453138 0.26959798 0.23192166 0.3298661  0.25006795
 0.26662397 0.3307415  0.30255917 0.04989213 0.31501374 0.25445938
 0.28174266 0.34099126 0.22830556 0.23111048 0.32437927 0.336811
 0.24731457 0.14847365 0.22250593 0.3047995  0.2976387  0.28782287
 0.28920642 0.2492404  0.31842035 0.32387504 0.29833028 0.25775206
 0.2858982  0.28005233 0.31480768 0.27848047 0.18244995 0.2486969
 0.3684014  0.24018723 0.19083168 0.32570451 0.29168466 0.30929196
 0.3009076  0.2562524  0.24442443 0.33828157 0.2503466  0.12309843
 0.23869188 0.3305687  0.3127528  0.2630986  0.23726632 0.28165424
 0.3048643  0.2729793  0.3441994  0.08341067 0.31045887 0.29693723
 0.14759712 0.31576297 0.29233104 0.25019795 0.36107352 0.26517525
 0.20159863 0.34000596 0.25811693 0.28936782 0.2950716  0.25428507
 0.34364018 0.2605188  0.23678121 0.32732448 0.24578825 0.2969507
 0.31166998 0.15202567 0.2217552  0.23620161 0.26080146 0.28007683
 0.30967918 0.28755015 0.27819496 0.27877265 0.03510309 0.23330808
 0.2932027  0.31407225 0.31601426 0.33005434 0.22088543 0.28071967
 0.3231234  0.30685583 0.3152768  0.24071349 0.3168286  0.22438806
 0.23183212 0.33066237 0.294515   0.3060248  0.3059026  0.26632875
 0.2340559  0.24239466 0.2921868  0.35937566 0.26658964 0.19798116
 0.29294282 0.34978873 0.22525148 0.24307331 0.2662536  0.2763085
 0.21070877 0.24138556]",0.37288243,249697390.0,"[ 7  5  9 12 11  7  5 15 12  5  7  3 11 22 14  1  9  8 12  7  6  4  8  6
  3  1  9  4  8  5  6  5  6 14  9  7  8 10 10 14  7  8  8  6 11  6  6 10
 29  8 10  8  5  1  9 11  9  9  5 10  8  7 22  3  7  6  3  7  8  3 10  5
  5 19  8  7 12  6  4  7  3  4  8 12  9  4  4  4  6  8 14 10  8  9  2 15
 11 11 15 11  1  4  9  5  8 11  7  3  7 23  8 11  8 10  3  5 11 11  4 10
  7 19  7  6  5 10  5  3]",-90,1047,112.58697009086609
70,100.0,4,11,36,3502873.2,"[2864878.   1945607.4  1950076.   2347249.2  2380989.5  1385299.4
 1919054.8  1834072.4  2041733.2  1685763.4  2440488.5  1868825.5
 1956901.9  2447145.2  2192604.8   468731.06 2449224.8  1832794.4
 2031761.8  2638169.5  1892739.9  1675660.1  2572701.   2581763.5
 1780665.   1316411.4  1680751.6  2195510.8  2180104.5  2143095.5
 2146446.   2339593.   2661478.2  2416521.5  2189545.5  1860894.9
 2219871.   2022319.   2279118.   2284597.2  1322572.   1853262.1
 2778705.   1872369.   1478596.9  2543945.8  2113356.   2249612.5
 2194092.   1846903.2  1762311.5  2660158.5  1824965.4   886308.75
 1861675.1  2399082.5  2571697.2  1903174.8  1792681.6  2116348.5
 2605147.   1991716.   2527797.8   600556.8  2284155.   2207797.
 1519540.5  2287949.   2296871.5  1949397.5  2605419.   2123234.8
 1558929.2  2515668.   1866340.2  2100409.2  2171639.8  1840524.4
 2631402.   1961148.5  1796784.8  2356736.2  1985948.8  2138045.
 2346387.   1146855.5  1729326.2  1716960.1  1923987.8  2025837.8
 2245333.5  2211236.5  2066176.9  2164275.    252742.2  1680520.5
 2172768.5  2275166.5  2275302.8  2386415.   1621100.5  2056262.1
 2337667.5  2212852.2  2270185.5  1807492.   2345804.2  1749615.9
 1760617.2  2576955.5  2152046.8  2274561.5  2202499.   2034114.5
 1685202.5  1803794.8  2106724.   2777941.5  1919452.   1464638.8
 2294990.5  2600461.5  1879587.2  1754100.2  2002651.9  2428724.5
 1596026.4  2426546.2 ]",2864878.0,[ 3.5880889e+03 -1.4389925e+00],3005.9375,[-1210.5356  -599.8387],261838030.0,0.48651013,"[0.39789972 0.27022326 0.2708439  0.32600683 0.33069298 0.19240269
 0.2665354  0.25473225 0.28357407 0.23413381 0.3389567  0.2595591
 0.27179193 0.3398813  0.30452842 0.06510153 0.34017012 0.2545548
 0.28218913 0.3664124  0.2628805  0.23273058 0.35731956 0.35857823
 0.24731457 0.18283492 0.23343772 0.3049321  0.3027923  0.29765216
 0.29811752 0.32494348 0.36964974 0.33562794 0.30410355 0.25845763
 0.3083154  0.28087762 0.31654423 0.31730515 0.18369055 0.2573975
 0.38593122 0.26005122 0.20536065 0.35332578 0.2935217  0.31244618
 0.30473498 0.25651434 0.24476549 0.36946645 0.25346744 0.12309843
 0.25856602 0.33320588 0.35718012 0.26432982 0.24898355 0.29393727
 0.36182597 0.27662724 0.35108307 0.08341067 0.31724375 0.30663848
 0.21104729 0.3177707  0.31900993 0.2707497  0.36186373 0.2948937
 0.21651797 0.34939831 0.25921392 0.2917235  0.30161664 0.2556284
 0.36547253 0.27238172 0.24955344 0.32732448 0.27582622 0.2969507
 0.32588705 0.15928549 0.2401842  0.23846665 0.26722053 0.28136638
 0.3118519  0.30711618 0.286969   0.30059373 0.03510309 0.23340565
 0.30177337 0.3159953  0.31601426 0.3314465  0.22515287 0.28559196
 0.32467604 0.3073406  0.3153035  0.25104055 0.32580614 0.2430022
 0.24453017 0.3579105  0.2988954  0.31591132 0.3059026  0.2825159
 0.2340559  0.25052702 0.29260057 0.38582522 0.26659054 0.20342204
 0.31874865 0.36117518 0.26105377 0.24362503 0.27814606 0.33732283
 0.22167031 0.3370203 ]",0.39789972,261838030.0,"[ 7  7 11 11  4  9  7 18 13  4  7  7 13 26 19  1 10  8 11  5  8  5 11 10
  3  2 14  5  8  6  9  8 10 16 12  6 14 10 12 16  6 12  9  8 10 10  7 12
 27  9  9  6  7  1 10 12  6 11  5 10 12  8 23  3  8  7  3  9  7  2 11  5
  7 21  6 10 13  7  5 11  4  4 10 12 13  7  3  4  9  9 22 13  9 13  2 16
  9 13 15 11  3  5  9  6  9 15  5  8  9 20  9 10  8 11  3  6 15 15  5  7
  9 21  6  7  9 15  3  5]",-51,1199,146.89584970474243
