coverage,emitter_mutation_count:,emitter_variation_count:,global_hypervolume,hypervolumes,max_hypervolume,max_scores,max_sum_scores,min_scores,moqd_score,normalised_global_hypervolume,normalised_hypervolumes,normalised_max_hypervolume,normalised_moqd_score,num_solutions,removed_count,total_num_solutions
100.0,0,30,97330.77,"[66818.26  65658.8   72848.625 71685.414 68522.586 58055.484 50123.57
 77862.805 67735.13  73713.92  70049.96  74102.85  72484.484 82688.04
 73872.93  76801.37  68182.49  64446.125 69810.09  58254.035 66951.195
 80802.03  69778.62  70854.18  92335.39  60769.266 51802.805 68665.055
 57606.46  64337.746 69329.51  70231.58  71469.625 70603.55  78696.38
 69960.3   58924.203 63638.45  75598.11  64371.53  68547.89  65270.855
 67070.664 88100.5   63514.117 50609.133 73432.86  51618.727 72284.97
 48905.9   80631.89  70573.64  71369.14  62994.08  64865.047 65806.55
 73622.18  61638.008 70711.56  64454.32  76203.914 66547.72  74381.05
 75351.5   68198.555 65796.88  57973.316 70727.29  71630.79  50835.688
 64750.83  73118.36  68031.555 68326.016 69242.78  74042.13  73835.14
 81041.336 69288.53  70580.36  67947.234 65895.375 78247.516 71324.06
 72136.98  68191.6   66095.26  86586.266 69309.805 74300.97  72075.61
 67960.66  71437.516 61251.8   93971.055 50304.05  69201.77  68381.08
 70393.86  75177.125 67859.14  62818.21  63845.67  69345.23  69749.77
 56676.777 72007.34  67310.69  65859.    66877.77  73589.71  67919.945
 66879.016 77601.445 71292.11  49676.125 67833.97  74891.984 69722.81
 88030.11  48877.914 75263.64  76398.83  67517.05  72078.305 68030.12
 69774.84  69066.04 ]",93971.055,[116.99058 -22.31943],1.0726624,[ -25.349669 -192.1163  ],8823352.0,0.32443595,"[0.22272752 0.21886264 0.24282873 0.23895137 0.2284086  0.19351827
 0.16707858 0.2595427  0.22578378 0.24571306 0.23349988 0.24700952
 0.24161494 0.27562684 0.24624312 0.25600457 0.22727501 0.21482043
 0.2327003  0.19418012 0.22317065 0.2693401  0.23259538 0.23618063
 0.30778462 0.20256422 0.172676   0.22888353 0.19202155 0.21445915
 0.23109835 0.23410526 0.23823209 0.23534516 0.2623213  0.23320098
 0.19641402 0.21212816 0.25199372 0.21457179 0.22849298 0.21756953
 0.22356889 0.29366833 0.21171373 0.16869709 0.2447762  0.17206241
 0.24094991 0.16301966 0.26877296 0.2352455  0.2378971  0.20998026
 0.2162168  0.21935515 0.24540725 0.20546003 0.23570518 0.21484773
 0.25401303 0.22182575 0.24793679 0.25117165 0.22732851 0.21932295
 0.19324438 0.23575765 0.23876932 0.16945228 0.2158361  0.24372786
 0.22677186 0.2277534  0.23080927 0.2468071  0.24611713 0.2701378
 0.2309618  0.23526785 0.22649077 0.21965122 0.26082504 0.23774686
 0.24045661 0.22730534 0.22031751 0.28862086 0.2310327  0.2476699
 0.24025202 0.22653551 0.23812509 0.20417266 0.31323683 0.16768019
 0.23067255 0.22793695 0.2346462  0.25059044 0.22619712 0.20939402
 0.2128189  0.23115075 0.23249924 0.1889226  0.2400245  0.22436896
 0.21953003 0.22292592 0.24529901 0.22639984 0.22293004 0.25867152
 0.23764035 0.16558707 0.22611324 0.24963996 0.23240936 0.29343367
 0.16292639 0.25087878 0.25466278 0.22505683 0.240261   0.22676708
 0.23258282 0.23022012]",0.31323683,8823352.0,"[10 15 22 20 19 16  7 17  8 17 24 25 16 29 25 23 22 18 18  5 16 33 16 23
 17  9 18 14 10 16 20 18 23 15 18 13  5  8 23 10 15  6 16 17  8 12 15 10
 18  1 16 14 17  9 16  9 12 13 27 11 27 13 16 18 14 17  9 21 22 14 21 24
 21 14 19 25 16 19 16 22 22 16 22 17 15 16  7 21 18 26 19 18 17  8 21 12
 21 19 17 20 17  8 12 19 16  5 17 18  6 21 21 20 15 15 12 13 13 22 18 20
 13 16 19 20 14  7 20 11]",17,2091
100.0,0,54,97345.34,"[66818.26  65658.8   72850.555 71695.625 68522.586 58071.133 50123.57
 77862.805 67747.38  73713.92  70059.625 74140.55  72484.484 82688.04
 73872.93  76804.02  68182.49  64446.125 69858.195 58254.035 66951.195
 80859.4   69778.62  70866.35  92335.39  60775.465 51802.805 68673.17
 57606.46  64337.746 69329.51  70231.58  71469.625 70603.55  78696.38
 69960.3   58924.203 63638.45  75598.11  64371.53  68547.89  65270.855
 67070.664 88100.5   63514.117 50609.312 73432.86  51618.727 72284.97
 53546.605 80644.625 70573.64  71371.67  62994.08  64865.047 65806.55
 73631.33  61638.16  70716.03  64454.32  76204.36  66547.72  74381.05
 75351.5   68198.555 65796.88  57973.316 70727.29  71630.79  50835.688
 64751.75  73139.04  68031.555 68332.33  69245.75  75299.86  73835.14
 81047.086 69295.06  70580.36  67947.234 66178.93  78247.516 71324.15
 72136.98  68191.97  66095.26  86586.266 69309.805 74306.055 72082.3
 67989.516 71437.516 61251.8   93971.055 50304.05  69201.77  68381.34
 70393.88  75177.125 67859.14  62818.21  63845.67  69345.23  69750.72
 56676.777 72065.73  67312.71  69805.96  66882.68  73589.71  67919.945
 66929.914 77601.445 71304.805 49685.65  67833.97  74891.984 69722.81
 88030.11  48878.08  75263.64  76400.44  67517.05  72078.305 68030.12
 69774.84  69067.   ]",93971.055,[116.99058 -22.31943],1.0726624,[ -25.349669 -192.1163  ],8833959.0,0.32448447,"[0.22272752 0.21886264 0.24283516 0.23898543 0.2284086  0.19357044
 0.16707858 0.2595427  0.22582461 0.24571306 0.23353209 0.24713516
 0.24161494 0.27562684 0.24624312 0.25601342 0.22727501 0.21482043
 0.23286064 0.19418012 0.22317065 0.26953134 0.23259538 0.2362212
 0.30778462 0.20258488 0.172676   0.22891061 0.19202155 0.21445915
 0.23109835 0.23410526 0.23823209 0.23534516 0.2623213  0.23320098
 0.19641402 0.21212816 0.25199372 0.21457179 0.22849298 0.21756953
 0.22356889 0.29366833 0.21171373 0.1686977  0.2447762  0.17206241
 0.24094991 0.17848869 0.26881543 0.2352455  0.23790553 0.20998026
 0.2162168  0.21935515 0.24543777 0.20546055 0.23572008 0.21484773
 0.25401455 0.22182575 0.24793679 0.25117165 0.22732851 0.21932295
 0.19324438 0.23575765 0.23876932 0.16945228 0.21583916 0.24379678
 0.22677186 0.22777441 0.23081917 0.25099954 0.24611713 0.27015695
 0.23098356 0.23526785 0.22649077 0.22059642 0.26082504 0.23774716
 0.24045661 0.22730657 0.22031751 0.28862086 0.2310327  0.24768685
 0.24027433 0.2266317  0.23812509 0.20417266 0.31323683 0.16768019
 0.23067255 0.22793782 0.23464628 0.25059044 0.22619712 0.20939402
 0.2128189  0.23115075 0.23250242 0.1889226  0.2402191  0.22437571
 0.23268655 0.22294226 0.24529901 0.22639984 0.22309971 0.25867152
 0.23768267 0.16561882 0.22611324 0.24963996 0.23240936 0.29343367
 0.16292691 0.25087878 0.25466815 0.22505683 0.240261   0.22676708
 0.23258282 0.23022334]",0.31323683,8833959.0,"[10 15 23 21 19 12  7 17  8 17 25 25 16 29 25 24 22 18 20  5 16 30 16 23
 17  9 18 14 10 16 20 18 23 15 18 13  5  8 23 10 15  6 16 17  8 14 15 10
 18  1 17 14 18  9 16  9 11 14 25 11 28 13 16 18 14 17  9 21 22 14 20 21
 21 15 19 25 16 19 17 22 22 16 22 17 15 17  7 21 18 26 21 19 17  8 21 12
 21 19 18 20 17  8 12 19 17  5 17 18  7 21 21 20 16 15 13 13 13 22 18 20
 14 16 20 20 14  7 20 12]",42,2103
100.0,0,31,97372.35,"[66818.26  65658.8   72850.555 71695.625 68522.586 58071.133 50123.574
 77862.805 67747.38  73713.92  70059.625 74140.55  72484.484 82699.39
 73890.12  76804.02  68182.49  64446.125 69858.195 61144.93  66951.195
 80859.4   69778.62  70866.35  92335.39  60775.465 51802.805 68673.17
 57606.46  64337.758 69329.51  70231.58  71469.625 70603.55  78696.38
 69960.3   58924.203 63638.45  75598.11  64371.53  68564.67  65281.86
 67070.664 88103.12  63514.117 50609.312 73432.86  51618.727 72284.97
 53546.605 80644.625 70573.64  71371.67  63172.707 64865.047 65806.55
 73631.33  61691.008 70716.03  66857.44  76204.36  66547.72  74381.05
 75351.5   68198.555 65796.88  57973.316 70727.29  71630.79  50835.688
 64751.75  73139.04  68031.555 68332.33  69245.75  75299.86  82033.01
 81047.086 69295.06  70580.39  67947.234 66178.93  78247.516 71324.15
 72136.98  68195.266 66095.26  86586.305 69310.83  74306.055 72082.3
 67989.516 71437.53  61251.8   93971.055 50304.05  69201.77  68381.34
 70393.88  75177.125 67859.14  62818.21  63845.67  69345.23  69750.72
 56676.777 72065.73  67312.71  69805.96  66882.7   73591.875 67919.945
 66930.38  77601.445 71313.42  49685.65  67833.97  74900.51  69722.81
 88030.11  48905.098 75263.64  76458.25  67517.09  72742.13  68030.12
 69775.24  69068.34 ]",93971.055,[116.99058  -22.051159],1.0726624,[ -25.349669 -192.1163  ],8848516.0,0.3245745,"[0.22272752 0.21886264 0.24283516 0.23898543 0.2284086  0.19357044
 0.1670786  0.2595427  0.22582461 0.24571306 0.23353209 0.24713516
 0.24161494 0.27566466 0.2463004  0.25601342 0.22727501 0.21482043
 0.23286064 0.20381643 0.22317065 0.26953134 0.23259538 0.2362212
 0.30778462 0.20258488 0.172676   0.22891061 0.19202155 0.2144592
 0.23109835 0.23410526 0.23823209 0.23534516 0.2623213  0.23320098
 0.19641402 0.21212816 0.25199372 0.21457179 0.2285489  0.21760622
 0.22356889 0.29367706 0.21171373 0.1686977  0.2447762  0.17206241
 0.24094991 0.17848869 0.26881543 0.2352455  0.23790553 0.21057571
 0.2162168  0.21935515 0.24543777 0.2056367  0.23572008 0.22285812
 0.25401455 0.22182575 0.24793679 0.25117165 0.22732851 0.21932295
 0.19324438 0.23575765 0.23876932 0.16945228 0.21583916 0.24379678
 0.22677186 0.22777441 0.23081917 0.25099954 0.27344337 0.27015695
 0.23098356 0.23526797 0.22649077 0.22059642 0.26082504 0.23774716
 0.24045661 0.22731754 0.22031751 0.288621   0.2310361  0.24768685
 0.24027433 0.2266317  0.23812512 0.20417266 0.31323683 0.16768019
 0.23067255 0.22793782 0.23464628 0.25059044 0.22619712 0.20939402
 0.2128189  0.23115075 0.23250242 0.1889226  0.2402191  0.22437571
 0.23268655 0.22294234 0.24530624 0.22639984 0.22310126 0.25867152
 0.2377114  0.16561882 0.22611324 0.24966837 0.23240936 0.29343367
 0.16301699 0.25087878 0.25486082 0.225057   0.24247377 0.22676708
 0.23258413 0.2302278 ]",0.31323683,8848516.0,"[10 15 23 21 19 12  8 17  8 17 25 25 16 26 22 24 22 18 20  5 16 30 16 23
 17  9 18 14 10 17 20 18 23 15 18 13  5  8 23 10 15  6 16 18  8 14 15 10
 18  1 17 14 18 10 16  9 11 15 25 12 28 13 16 18 14 17  9 21 22 14 20 21
 21 15 19 25 15 19 17 23 22 16 22 17 15 18  7 22 19 26 21 19 18  8 21 12
 21 19 18 20 17  8 12 19 17  5 17 18  7 22 22 20 17 15 15 13 13 23 18 20
 12 16 21 21 15  7 21 13]",18,2116
100.0,0,33,97372.35,"[66818.26  65658.8   72850.555 71705.61  68522.586 58077.062 50123.574
 77862.805 67747.38  73801.68  70059.625 74140.55  72484.484 82699.39
 73890.85  76804.05  68182.49  64446.125 69858.195 61144.93  66951.195
 80859.4   70547.484 70866.35  92335.39  60775.465 51802.805 68680.09
 57606.46  64340.703 69329.51  70231.58  71469.625 70617.11  78696.38
 69960.516 58924.203 63638.45  75622.17  64371.53  68572.22  65281.86
 67070.664 88103.12  63514.117 50609.312 73432.86  51618.727 72286.88
 53546.605 80644.625 70573.74  71371.67  64639.668 64865.047 65806.55
 73631.33  61691.008 70716.625 66857.44  76211.13  66547.72  74381.05
 75351.5   68198.555 65796.88  57973.316 70727.29  71632.61  50835.688
 64751.75  73139.04  68031.555 68332.33  69245.75  75312.31  82036.53
 81047.086 69295.06  70810.414 67947.234 66178.93  78247.516 71324.15
 72136.98  68195.266 66095.26  86586.305 69310.83  74306.055 72082.3
 67990.49  71437.53  61251.8   93971.055 50304.05  69201.77  68381.34
 70396.32  75177.125 67875.836 62818.21  63845.67  69345.23  69755.77
 56676.777 72090.17  67312.71  69805.96  66882.7   73591.875 67919.945
 66930.38  77601.445 71313.42  49685.65  67833.97  74900.51  69722.81
 88030.11  48905.098 75263.664 76458.25  67517.09  72751.49  68030.12
 69775.24  69068.34 ]",93971.055,[116.99058  -22.051159],1.0726624,[ -25.349669 -192.1163  ],8851228.0,0.3245745,"[0.22272752 0.21886264 0.24283516 0.23901868 0.2284086  0.19359021
 0.1670786  0.2595427  0.22582461 0.2460056  0.23353209 0.24713516
 0.24161494 0.27566466 0.24630287 0.2560135  0.22727501 0.21482043
 0.23286064 0.20381643 0.22317065 0.26953134 0.2351583  0.2362212
 0.30778462 0.20258488 0.172676   0.22893366 0.19202155 0.214469
 0.23109835 0.23410526 0.23823209 0.23539037 0.2623213  0.23320171
 0.19641402 0.21212816 0.2520739  0.21457179 0.22857405 0.21760622
 0.22356889 0.29367706 0.21171373 0.1686977  0.2447762  0.17206241
 0.2409563  0.17848869 0.26881543 0.23524585 0.23790553 0.21546559
 0.2162168  0.21935515 0.24543777 0.2056367  0.23572208 0.22285812
 0.25403714 0.22182575 0.24793679 0.25117165 0.22732851 0.21932295
 0.19324438 0.23575765 0.23877536 0.16945228 0.21583916 0.24379678
 0.22677186 0.22777441 0.23081917 0.25104105 0.27345514 0.27015695
 0.23098356 0.23603472 0.22649077 0.22059642 0.26082504 0.23774716
 0.24045661 0.22731754 0.22031751 0.288621   0.2310361  0.24768685
 0.24027433 0.22663496 0.23812512 0.20417266 0.31323683 0.16768019
 0.23067255 0.22793782 0.23465441 0.25059044 0.2262528  0.20939402
 0.2128189  0.23115075 0.23251924 0.1889226  0.24030058 0.22437571
 0.23268655 0.22294234 0.24530624 0.22639984 0.22310126 0.25867152
 0.2377114  0.16561882 0.22611324 0.24966837 0.23240936 0.29343367
 0.16301699 0.25087887 0.25486082 0.225057   0.24250495 0.22676708
 0.23258413 0.2302278 ]",0.31323683,8851228.0,"[10 15 23 22 19 13  8 17  8 14 25 25 16 26 23 25 22 18 20  5 16 30 17 23
 17  9 18 13 10 17 20 18 23 17 18 13  5  8 24 10 16  6 16 18  8 14 15 10
 19  1 17 15 18 11 16  9 11 15 25 12 28 13 16 18 14 17  9 21 22 14 20 21
 21 15 19 25 16 19 17 24 22 16 22 17 15 18  7 22 19 26 21 20 18  8 21 12
 21 19 18 20 17  8 12 19 18  5 16 18  7 22 22 20 17 15 15 13 13 23 18 20
 12 17 21 21 15  7 21 13]",21,2128
100.0,0,36,97372.64,"[66818.26  65658.8   72852.69  71705.61  68522.586 58078.99  50123.574
 77868.734 67765.77  73801.68  70059.625 74140.55  72484.484 82699.39
 73890.85  76804.05  68182.49  64446.125 69858.195 61144.93  66951.195
 80859.4   70547.484 70866.35  92335.39  60775.465 51802.96  68683.16
 57606.46  64340.703 69329.51  70231.58  71469.625 70617.11  78696.38
 69960.516 58924.203 63638.45  75622.17  64373.375 68572.22  65281.86
 68430.21  88103.12  67662.016 50609.312 73546.34  51618.727 72291.1
 53546.605 80644.625 70573.74  71371.67  64647.953 64871.457 67571.484
 73631.33  61691.008 70716.625 66857.44  76211.13  66547.72  74386.16
 75351.5   68204.34  65796.88  57973.316 70727.734 71637.336 50835.688
 64751.75  73139.04  68031.555 68332.33  69245.75  75312.31  82036.53
 81053.5   69295.06  70820.    67947.234 66178.93  78247.516 71324.15
 72136.98  68195.266 66095.26  86586.305 69320.87  74306.055 72082.3
 67990.49  71437.53  61251.8   93971.055 50304.05  69201.77  68381.34
 70396.32  75196.9   67875.836 62818.21  63845.67  69345.23  69759.02
 56676.777 72090.17  67343.766 69805.96  66884.305 73591.875 67920.2
 66930.38  77601.445 71313.42  49685.65  67833.97  74900.51  69722.81
 88030.11  48905.367 75263.664 76469.75  67536.    72753.59  68030.12
 69775.24  69069.375]",93971.055,[116.99058  -22.051159],1.0726624,[ -25.349669 -192.1163  ],8858798.0,0.32457545,"[0.22272752 0.21886264 0.24284229 0.23901868 0.2284086  0.19359662
 0.1670786  0.2595625  0.2258859  0.2460056  0.23353209 0.24713516
 0.24161494 0.27566466 0.24630287 0.2560135  0.22727501 0.21482043
 0.23286064 0.20381643 0.22317065 0.26953134 0.2351583  0.2362212
 0.30778462 0.20258488 0.17267652 0.22894387 0.19202155 0.214469
 0.23109835 0.23410526 0.23823209 0.23539037 0.2623213  0.23320171
 0.19641402 0.21212816 0.2520739  0.21457791 0.22857405 0.21760622
 0.2281007  0.29367706 0.22554004 0.1686977  0.24515449 0.17206241
 0.24097037 0.17848869 0.26881543 0.23524585 0.23790553 0.2154932
 0.21623819 0.2252383  0.24543777 0.2056367  0.23572208 0.22285812
 0.25403714 0.22182575 0.24795386 0.25117165 0.22734782 0.21932295
 0.19324438 0.23575915 0.23879111 0.16945228 0.21583916 0.24379678
 0.22677186 0.22777441 0.23081917 0.25104105 0.27345514 0.27017835
 0.23098356 0.23606667 0.22649077 0.22059642 0.26082504 0.23774716
 0.24045661 0.22731754 0.22031751 0.288621   0.23106955 0.24768685
 0.24027433 0.22663496 0.23812512 0.20417266 0.31323683 0.16768019
 0.23067255 0.22793782 0.23465441 0.25065634 0.2262528  0.20939402
 0.2128189  0.23115075 0.23253009 0.1889226  0.24030058 0.22447923
 0.23268655 0.22294767 0.24530624 0.22640067 0.22310126 0.25867152
 0.2377114  0.16561882 0.22611324 0.24966837 0.23240936 0.29343367
 0.16301787 0.25087887 0.25489917 0.22512001 0.24251199 0.22676708
 0.23258413 0.23023124]",0.31323683,8858798.0,"[10 15 24 22 19 14  8 18  8 14 25 25 16 26 23 25 22 18 20  5 16 30 17 23
 17  9 19 13 10 17 20 18 23 17 18 13  5  8 24  9 16  6 17 18  9 14 16 10
 20  1 17 15 18 10 17 10 11 15 25 12 28 13 16 18 15 17  9 22 22 14 20 21
 21 15 19 25 16 18 17 22 22 16 22 17 15 18  7 22 17 26 21 20 18  8 21 12
 21 19 18 21 17  8 12 19 19  5 16 19  7 22 22 21 17 15 15 13 13 23 18 20
 13 17 22 23 16  7 21 14]",21,2143
100.0,0,36,97372.71,"[66818.26  65709.07  72868.734 71705.61  68522.586 58079.17  50123.574
 77868.734 69531.62  74307.23  70059.625 74140.55  72484.484 82699.39
 73890.85  76804.05  68182.49  64571.77  72819.9   61161.824 66951.195
 80861.1   70547.484 70880.08  92338.484 60775.465 51804.383 68683.16
 57606.46  64342.457 69329.51  70231.58  71469.625 70617.11  78696.38
 69960.516 59972.13  63638.45  75622.17  64373.375 68572.22  65281.86
 68430.21  88103.12  67662.016 50609.312 73546.34  51623.65  72291.1
 53546.605 80645.81  70573.74  71371.67  64647.953 64871.457 67571.484
 73631.33  61691.008 70716.625 66857.44  76211.13  66547.72  74386.16
 75351.5   68204.34  65796.88  57979.2   70727.734 71637.336 50835.777
 64751.75  73139.53  68031.555 68332.33  69245.75  75312.31  82059.39
 81056.67  69474.336 70842.94  67947.234 66182.94  78247.516 71432.34
 72136.98  68195.266 66095.26  86586.305 69320.87  74306.055 72083.28
 68001.7   71437.53  61251.8   93971.055 50304.05  69203.06  68381.34
 70396.71  75196.9   67875.836 63606.594 63845.67  69345.23  69759.02
 56676.777 72090.17  67343.766 69805.96  66884.305 73591.875 67920.2
 66930.38  77601.445 71313.42  49685.65  67833.97  74904.84  69722.81
 88030.11  48905.367 75263.664 76469.75  67536.    72753.59  68030.12
 69775.24  69069.375]",93971.055,[116.99058  -22.051159],1.0726624,[ -17.97561 -192.1163 ],8866469.0,0.32457566,"[0.22272752 0.21903023 0.24289578 0.23901868 0.2284086  0.19359724
 0.1670786  0.2595625  0.23177205 0.24769074 0.23353209 0.24713516
 0.24161494 0.27566466 0.24630287 0.2560135  0.22727501 0.21523924
 0.24273297 0.20387277 0.22317065 0.26953703 0.2351583  0.23626694
 0.30779496 0.20258488 0.17268127 0.22894387 0.19202155 0.21447487
 0.23109835 0.23410526 0.23823209 0.23539037 0.2623213  0.23320171
 0.19990711 0.21212816 0.2520739  0.21457791 0.22857405 0.21760622
 0.2281007  0.29367706 0.22554004 0.1686977  0.24515449 0.1720788
 0.24097037 0.17848869 0.2688194  0.23524585 0.23790553 0.2154932
 0.21623819 0.2252383  0.24543777 0.2056367  0.23572208 0.22285812
 0.25403714 0.22182575 0.24795386 0.25117165 0.22734782 0.21932295
 0.193264   0.23575915 0.23879111 0.16945258 0.21583916 0.24379843
 0.22677186 0.22777441 0.23081917 0.25104105 0.27353132 0.27018893
 0.23158112 0.23614314 0.22649077 0.22060977 0.26082504 0.2381078
 0.24045661 0.22731754 0.22031751 0.288621   0.23106955 0.24768685
 0.24027759 0.22667235 0.23812512 0.20417266 0.31323683 0.16768019
 0.23067686 0.22793782 0.23465571 0.25065634 0.2262528  0.21202198
 0.2128189  0.23115075 0.23253009 0.1889226  0.24030058 0.22447923
 0.23268655 0.22294767 0.24530624 0.22640067 0.22310126 0.25867152
 0.2377114  0.16561882 0.22611324 0.24968283 0.23240936 0.29343367
 0.16301787 0.25087887 0.25489917 0.22512001 0.24251199 0.22676708
 0.23258413 0.23023124]",0.31323683,8866469.0,"[10 14 21 22 19 14  8 18  9 15 25 25 16 26 23 25 22 16 21  6 16 31 17 23
 18  9 19 13 10 18 20 18 23 17 18 13  7  8 24  9 16  6 17 18  9 14 16 11
 20  1 18 15 18 10 17 10 11 15 25 12 28 13 16 18 15 17 10 22 22 15 20 21
 21 15 19 25 16 20 16 23 22 18 22 17 15 18  7 22 17 26 22 18 18  8 21 12
 22 19 19 21 17  8 12 19 19  5 16 19  7 22 22 21 17 15 15 13 13 24 18 20
 13 17 22 23 16  7 21 14]",23,2156
100.0,0,50,97372.71,"[66818.26  65709.07  72868.734 71705.61  68522.586 58079.17  50123.574
 77868.734 69531.62  74307.23  70059.625 74140.55  72484.484 82699.39
 73892.49  76804.05  68182.49  64571.77  72819.9   61161.824 66951.195
 80865.71  70547.484 70890.34  92338.484 60775.465 51804.707 68683.16
 57606.46  64342.457 69532.38  70247.125 71469.625 70617.11  78696.38
 69960.516 59972.13  63638.45  75622.41  64422.33  68572.22  65281.86
 68442.84  88103.12  67662.016 50609.312 73547.98  51623.65  72291.1
 53546.605 80645.81  70673.016 71371.67  64647.953 64871.457 67798.05
 73631.33  61696.92  76169.38  66857.44  76211.13  66547.72  74386.16
 75351.5   68204.34  65804.445 57979.758 70727.734 71637.336 50835.863
 64751.75  73139.53  68033.03  68781.06  69245.75  75312.31  82059.39
 81056.67  69474.336 70864.625 67975.266 66182.94  78247.516 71432.34
 72136.98  68201.54  66095.26  86741.99  69320.87  74505.305 72083.28
 68002.94  71438.02  62120.19  93971.055 50304.05  69203.06  68381.34
 70396.734 75308.75  67875.836 63607.2   63846.98  69345.23  69759.02
 56676.777 72090.17  67343.766 69805.96  66884.305 73591.875 67920.2
 66930.38  77601.76  71313.53  49685.65  67835.94  74904.84  69793.3
 88030.11  48905.367 75263.664 76472.46  67536.    72783.19  68030.12
 69780.96  69069.375]",93971.055,[116.99058  -22.051159],1.0726624,[ -17.97561 -192.1163 ],8874516.0,0.32457566,"[0.22272752 0.21903023 0.24289578 0.23901868 0.2284086  0.19359724
 0.1670786  0.2595625  0.23177205 0.24769074 0.23353209 0.24713516
 0.24161494 0.27566466 0.2463083  0.2560135  0.22727501 0.21523924
 0.24273297 0.20387277 0.22317065 0.26955235 0.2351583  0.23630115
 0.30779496 0.20258488 0.17268237 0.22894387 0.19202155 0.21447487
 0.2317746  0.23415707 0.23823209 0.23539037 0.2623213  0.23320171
 0.19990711 0.21212816 0.25207472 0.21474108 0.22857405 0.21760622
 0.2281428  0.29367706 0.22554004 0.1686977  0.24515994 0.1720788
 0.24097037 0.17848869 0.2688194  0.23557675 0.23790553 0.2154932
 0.21623819 0.22599353 0.24543777 0.20565644 0.2538979  0.22285812
 0.25403714 0.22182575 0.24795386 0.25117165 0.22734782 0.21934818
 0.19326586 0.23575915 0.23879111 0.16945286 0.21583916 0.24379843
 0.22677678 0.22927022 0.23081917 0.25104105 0.27353132 0.27018893
 0.23158112 0.23621544 0.2265842  0.22060977 0.26082504 0.2381078
 0.24045661 0.22733845 0.22031751 0.28913996 0.23106955 0.24835101
 0.24027759 0.22667646 0.23812674 0.20706731 0.31323683 0.16768019
 0.23067686 0.22793782 0.2346558  0.2510292  0.2262528  0.21202399
 0.21282329 0.23115075 0.23253009 0.1889226  0.24030058 0.22447923
 0.23268655 0.22294767 0.24530624 0.22640067 0.22310126 0.25867254
 0.23771176 0.16561882 0.22611982 0.24968283 0.23264432 0.29343367
 0.16301787 0.25087887 0.2549082  0.22512001 0.24261063 0.22676708
 0.23260319 0.23023124]",0.31323683,8874516.0,"[10 14 21 22 19 14  8 18  9 15 25 25 16 26 24 25 22 16 21  6 16 30 17 23
 18  9 21 13 10 18 22 20 23 17 18 13  7  8 24  9 16  6 17 18  9 14 16 11
 20  1 18 13 18 10 17 11 11 13 25 12 28 13 16 18 15 17 11 22 22 15 20 21
 21 16 19 25 16 20 16 23 22 18 22 17 15 18  7 22 17 25 22 20 19  8 21 12
 22 19 20 20 17  9 13 19 19  5 16 19  7 22 22 21 17 16 16 13 14 24 19 20
 13 17 23 23 14  7 21 14]",38,2168
